IdDisciplina,IdTurma,IdAluno,StDisciplinaDispensada
4,617,2007,A
4,617,2061,A
4,617,2126,A
4,618,915,A
4,618,932,A
4,618,1007,A
4,618,1336,A
4,618,1555,A
4,618,1782,A
4,618,1830,A
4,618,2058,A
4,618,2100,A
4,618,2140,A
4,618,2221,A
4,618,2222,A
4,619,1557,A
4,619,1902,A
4,619,2008,A
4,619,2009,A
4,619,2010,A
4,619,2012,A
4,619,2141,A
4,619,2142,A
4,619,2144,A
4,619,2145,A
4,620,873,A
4,620,1001,A
4,620,1570,A
4,620,1635,A
4,620,1670,A
4,620,1746,A
4,620,1765,A
4,620,1766,A
4,620,1783,A
4,620,1784,A
4,620,2014,A
4,620,2015,A
4,621,1031,A
4,621,1112,A
4,621,1344,A
4,621,1348,A
4,621,1556,A
4,621,1623,A
4,621,1630,A
4,621,1827,A
4,621,2057,A
4,621,2146,A
4,621,2147,A
4,621,2150,A
4,622,1611,A
4,622,1638,A
4,622,2080,A
4,622,2081,A
4,622,2083,A
4,622,2085,A
4,622,2086,A
4,622,2087,A
4,622,2151,A
4,622,2154,A
4,622,2224,A
4,623,1541,A
4,623,1606,A
4,623,1644,A
4,623,2075,A
4,623,2076,A
4,623,2078,A
4,623,2079,A
4,623,2152,A
4,623,2153,A
4,624,900,A
4,624,1080,A
4,624,1382,A
4,624,1416,A
4,624,1455,A
4,624,1505,A
4,624,1598,A
4,624,1715,A
4,624,1718,A
4,624,1818,A
4,624,1820,A
4,624,2124,A
4,624,2155,A
4,625,729,A
4,625,1038,A
4,625,1342,A
4,625,1353,A
4,625,1361,A
4,625,1376,A
4,625,1383,A
4,625,1510,A
4,625,1790,A
4,625,1807,A
4,625,1813,A
4,625,1819,A
4,625,1913,A
4,625,2206,A
4,626,925,A
4,626,947,A
4,626,1021,A
4,626,1051,A
4,626,1254,A
4,626,1351,A
4,626,1367,A
4,626,1377,A
4,626,1399,A
4,626,1406,A
4,626,1659,A
4,626,1689,A
4,626,1805,A
4,628,886,A
4,628,905,A
4,628,975,A
4,628,978,A
4,628,1012,A
4,628,1017,A
4,628,1042,A
4,628,1520,A
4,628,1756,A
4,628,1789,A
4,628,1921,A
4,628,1922,A
4,628,1924,A
4,628,2108,A
4,629,623,A
4,629,708,A
4,629,904,A
4,629,943,A
4,629,962,A
4,629,994,A
4,629,998,A
4,629,1006,A
4,629,1105,A
4,629,1341,A
4,629,1374,A
4,629,1618,A
4,629,1633,A
4,629,1749,A
4,629,1785,A
4,629,2143,A
4,630,820,A
4,630,1354,A
4,630,1543,A
4,630,1546,A
4,630,1968,A
4,630,1969,A
4,630,2045,A
4,630,2046,A
4,630,2047,A
4,630,2048,A
4,630,2049,A
4,630,2050,A
4,630,2051,A
4,630,2052,A
4,630,2102,A
4,631,664,A
4,631,711,A
4,631,1084,A
4,631,1343,A
4,631,1531,A
4,631,1535,A
4,631,1553,A
4,631,1621,A
4,631,1748,A
4,631,1788,A
4,631,2053,A
4,631,2157,A
4,632,637,A
4,632,808,A
4,632,835,A
4,632,990,A
4,632,1016,A
4,632,1079,A
4,632,1545,A
4,632,1593,A
4,632,1605,A
4,632,1640,A
4,632,1767,A
4,632,1771,A
4,632,2065,A
4,632,2066,A
4,632,2067,A
4,633,596,A
4,633,610,A
4,633,661,A
4,633,686,A
4,633,1145,A
4,633,1467,A
4,633,1631,A
4,633,1762,A
4,633,1832,A
4,633,1846,A
4,633,1872,A
4,634,360,A
4,634,603,A
4,634,696,A
4,634,910,A
4,634,1250,A
4,634,1332,A
4,634,1657,A
4,634,1704,A
4,634,1719,A
4,634,1795,A
4,634,1850,A
4,634,1856,A
4,635,654,A
4,635,679,A
4,635,710,A
4,635,831,A
4,635,1144,A
4,635,1394,A
4,635,1733,A
4,635,1833,A
4,635,1834,A
4,635,1837,A
4,635,1838,A
4,635,1839,A
4,635,1841,A
4,635,1849,A
4,635,2204,A
4,637,359,A
4,637,619,A
4,637,889,A
4,637,1100,A
4,637,1271,A
4,637,1368,A
4,637,1392,A
4,637,1836,A
4,637,1853,A
4,637,2127,A
4,641,546,A
4,641,703,A
4,641,948,A
4,641,1068,A
4,641,1071,A
4,641,1189,A
4,641,1190,A
4,641,1234,A
4,641,1672,A
4,641,1673,A
4,641,1690,A
4,641,1726,A
4,641,1731,A
4,641,1979,A
4,641,1981,A
4,641,2056,A
4,641,2129,A
4,642,655,A
4,642,717,A
4,642,761,A
4,642,805,A
4,642,810,A
4,642,878,A
4,642,941,A
4,642,965,A
4,642,972,A
4,642,1215,A
4,642,1217,A
4,642,1345,A
4,642,1772,A
4,642,2074,A
4,642,2092,A
4,643,367,A
4,643,677,A
4,643,733,A
4,643,790,A
4,643,838,A
4,643,858,A
4,643,940,A
4,643,1126,A
4,643,1138,A
4,643,1804,A
4,643,1816,A
4,643,2026,A
4,643,2043,A
4,643,2111,A
4,644,338,A
4,644,376,A
4,644,404,A
4,644,430,A
4,644,653,A
4,644,813,A
4,644,1177,A
4,644,1329,A
4,644,1372,A
4,644,1419,A
4,644,1430,A
4,644,1723,A
4,644,1792,A
4,644,1851,A
4,644,2208,A
4,646,363,A
4,646,365,A
4,646,378,A
4,646,381,A
4,646,1146,A
4,646,1265,A
4,646,1308,A
4,646,1333,A
4,646,1388,A
4,646,1405,A
4,646,1438,A
4,646,1443,A
4,646,1464,A
4,646,1717,A
4,646,2209,A
4,647,395,A
4,647,414,A
4,647,600,A
4,647,798,A
4,647,971,A
4,647,1294,A
4,647,1301,A
4,647,1488,A
4,647,1496,A
4,647,1502,A
4,647,1937,A
4,647,2136,A
4,647,2235,A
4,648,261,A
4,648,282,A
4,648,326,A
4,648,343,A
4,648,405,A
4,648,470,A
4,648,626,A
4,648,976,A
4,648,1114,A
4,648,1309,A
4,648,1470,A
4,648,1527,A
4,648,1720,A
4,648,1796,A
4,648,2236,A
4,650,461,A
4,650,474,A
4,650,682,A
4,650,742,A
4,650,851,A
4,650,1312,A
4,650,1314,A
4,650,1575,A
4,650,1729,A
4,650,1986,A
4,650,1987,A
4,650,1988,A
4,650,2062,A
4,650,2104,A
4,654,271,A
4,654,276,A
4,654,289,A
4,654,305,A
4,654,566,A
4,654,887,A
4,654,1400,A
4,654,1452,A
4,654,1456,A
4,654,1457,A
4,654,2115,A
4,654,2180,A
4,654,2183,A
4,655,159,A
4,655,163,A
4,655,176,A
4,655,499,A
4,655,508,A
4,655,832,A
4,655,1032,A
4,655,1708,A
4,655,2118,A
4,655,2164,A
4,655,2173,A
4,656,142,A
4,656,267,A
4,656,311,A
4,656,403,A
4,656,412,A
4,656,424,A
4,656,439,A
4,656,781,A
4,656,1009,A
4,656,1202,A
4,656,1566,A
4,656,1687,A
4,656,2116,A
4,656,2167,A
4,656,2192,A
4,657,181,A
4,657,182,A
4,657,186,A
4,657,204,A
4,657,219,A
4,657,274,A
4,657,324,A
4,657,537,A
4,657,562,A
4,657,564,A
4,657,569,A
4,657,1093,A
4,657,1435,A
4,657,1616,A
4,658,185,A
4,658,258,A
4,658,278,A
4,658,287,A
4,658,374,A
4,658,463,A
4,658,844,A
4,658,929,A
4,658,969,A
4,658,1152,A
4,658,1665,A
4,658,2025,A
4,658,2033,A
4,658,2035,A
4,658,2162,A
4,658,2181,A
4,658,2200,A
4,659,281,A
4,659,293,A
4,659,322,A
4,659,339,A
4,659,340,A
4,659,341,A
4,659,344,A
4,659,413,A
4,659,446,A
4,659,493,A
4,659,921,A
4,659,1109,A
4,659,1180,A
4,659,1495,A
4,659,1499,A
4,659,1540,A
4,659,1940,A
4,659,2188,A
4,661,155,A
4,661,249,A
4,661,290,A
4,661,459,A
4,661,515,A
4,661,536,A
4,661,874,A
4,661,2105,A
4,661,2112,A
4,661,2113,A
4,661,2166,A
4,661,2172,A
4,661,2179,A
4,661,2190,A
4,662,91,A
4,662,100,A
4,662,103,A
4,662,104,A
4,662,105,A
4,662,121,A
4,662,156,A
4,662,169,A
4,662,178,A
4,662,180,A
4,662,252,A
4,662,1164,A
4,662,1310,A
4,662,1395,A
4,665,1507,A
4,665,1802,A
4,665,1831,A
4,665,1857,A
4,665,1861,A
4,665,1863,A
4,665,1865,A
4,665,1875,A
4,665,2237,A
4,666,1414,A
4,666,1439,A
4,666,1444,A
4,666,1459,A
4,666,1490,A
4,666,1735,A
4,666,1738,A
4,666,1817,A
4,666,1859,A
4,666,1876,A
4,666,1878,A
4,667,1666,A
4,667,1847,A
4,667,1866,A
4,667,1867,A
4,667,1870,A
4,667,1871,A
4,667,1877,A
4,667,1909,A
4,667,2110,A
4,668,1458,A
4,668,1761,A
4,668,1855,A
4,668,1881,A
4,668,1889,A
4,668,1911,A
4,668,2132,A
4,668,2229,A
4,668,2231,A
4,668,2238,A
4,669,1349,A
4,669,1945,A
4,669,1956,A
4,669,1958,A
4,669,1959,A
4,669,1960,A
4,669,1965,A
4,670,896,A
4,670,926,A
4,670,1509,A
4,670,1518,A
4,670,1693,A
4,670,1946,A
4,670,1951,A
4,670,1952,A
4,670,1953,A
4,670,2137,A
4,671,1697,A
4,671,1944,A
4,671,1955,A
4,671,1957,A
4,671,1961,A
4,671,1963,A
4,671,1964,A
4,671,1966,A
4,671,1967,A
4,673,641,A
4,673,716,A
4,673,897,A
4,673,909,A
4,673,916,A
4,673,936,A
4,673,1059,A
4,673,1060,A
4,673,1102,A
4,673,1241,A
4,673,1503,A
4,673,1814,A
4,673,2202,A
4,675,644,A
4,675,1608,A
4,675,1636,A
4,675,1641,A
4,675,1642,A
4,675,1643,A
4,675,1678,A
4,675,1769,A
4,675,2068,A
4,676,670,A
4,676,827,A
4,676,830,A
4,676,861,A
4,676,862,A
4,676,876,A
4,676,991,A
4,676,1188,A
4,676,1552,A
4,676,1725,A
4,676,1822,A
4,676,1829,A
4,676,2156,A
4,676,2159,A
4,677,263,A
4,677,420,A
4,677,927,A
4,677,1022,A
4,677,1025,A
4,677,1056,A
4,677,1078,A
4,677,1799,A
4,677,1993,A
4,677,1994,A
4,677,2191,A
4,678,475,A
4,678,487,A
4,678,509,A
4,678,826,A
4,678,854,A
4,678,1030,A
4,678,1197,A
4,678,1212,A
4,678,1213,A
4,678,1214,A
4,678,1568,A
4,678,1572,A
4,678,1619,A
4,678,1634,A
4,678,1675,A
4,678,1985,A
4,678,2214,A
4,679,992,A
4,679,1508,A
4,679,1835,A
4,679,1844,A
4,679,1882,A
4,679,1884,A
4,679,1885,A
4,679,1886,A
4,679,1888,A
4,679,1895,A
4,679,1905,A
4,680,187,A
4,680,277,A
4,680,317,A
4,680,454,A
4,680,796,A
4,680,816,A
4,680,2037,A
4,680,2038,A
4,680,2041,A
4,680,2120,A
4,680,2121,A
4,680,2185,A
4,680,2189,A
4,680,2195,A
4,680,2201,A
4,699,1425,A
4,699,1493,A
4,699,1603,A
4,699,1610,A
4,699,1737,A
4,699,1810,A
4,699,1848,A
4,699,1880,A
4,699,1904,A
4,699,2134,A
4,699,2161,A
4,699,2241,A
4,700,1475,A
4,700,1602,A
4,700,1843,A
4,700,1860,A
4,700,1873,A
4,700,1903,A
4,700,1907,A
4,700,2227,A
4,700,2228,A
4,700,2232,A
4,700,2233,A
4,701,893,A
4,701,944,A
4,701,1489,A
4,701,1696,A
4,701,1699,A
4,701,1703,A
4,701,1742,A
4,701,1751,A
4,701,1754,A
4,701,1950,A
4,701,2139,A
4,701,2149,A
4,702,631,A
4,702,671,A
4,702,791,A
4,702,815,A
4,702,824,A
4,702,984,A
4,702,1153,A
4,702,1558,A
4,702,1571,A
4,702,1677,A
4,702,1980,A
4,702,1982,A
4,702,1983,A
4,702,2160,A
4,702,2218,A
4,704,833,A
4,704,2013,A
4,704,2016,A
4,704,2017,A
4,704,2018,A
4,704,2019,A
4,704,2020,A
4,704,2021,A
4,704,2022,A
4,704,2023,A
4,704,2024,A
4,704,2148,A
4,706,1887,A
4,706,1891,A
4,706,1892,A
4,706,1896,A
4,706,1897,A
4,706,1900,A
4,706,2133,A
4,715,473,A
4,715,485,A
4,715,517,A
4,715,573,A
4,715,615,A
4,715,782,A
4,715,875,A
4,715,1262,A
4,715,1326,A
4,715,1651,A
4,715,1773,A
4,715,1798,A
4,715,2223,A
4,715,2258,A
4,715,2259,A
4,716,222,A
4,716,247,A
4,716,527,A
4,716,586,A
4,716,1381,A
4,716,1712,A
4,716,2027,A
4,716,2028,A
4,716,2029,A
4,716,2030,A
4,716,2032,A
4,716,2036,A
4,716,2125,A
4,718,193,A
4,718,223,A
4,718,226,A
4,718,228,A
4,718,229,A
4,718,230,A
4,718,239,A
4,718,296,A
4,718,561,A
4,718,743,A
4,718,995,A
4,718,1179,A
4,718,1222,A
4,718,1224,A
4,718,1293,A
4,718,1554,A
4,718,1585,A
4,718,1681,A
4,719,211,A
4,719,240,A
4,719,270,A
4,719,620,A
4,719,745,A
4,719,1107,A
4,719,1238,A
4,719,1656,A
4,719,1989,A
4,719,1990,A
4,719,1991,A
4,719,2063,A
4,719,2169,A
4,719,2219,A
4,720,123,A
4,720,134,A
4,720,136,A
4,720,149,A
4,720,352,A
4,720,1289,A
4,720,1412,A
4,720,1429,A
4,720,1550,A
4,720,1787,A
4,720,2044,A
4,720,2096,A
4,720,2177,A
4,728,665,A
4,728,895,A
4,728,923,A
4,728,981,A
4,728,1480,A
4,728,1521,A
4,728,1743,A
4,728,1797,A
4,728,1825,A
4,728,1923,A
4,728,2135,A
4,728,2203,A
4,728,2207,A
4,737,370,A
4,737,495,A
4,737,543,A
4,737,660,A
4,737,674,A
4,737,675,A
4,737,840,A
4,737,865,A
4,737,899,A
4,737,999,A
4,737,1029,A
4,737,1227,A
4,737,1288,A
4,737,1560,A
4,737,1625,A
4,738,320,A
4,738,477,A
4,738,479,A
4,738,481,A
4,738,545,A
4,738,1058,A
4,738,1187,A
4,738,1645,A
4,738,2098,A
4,740,191,A
4,740,433,A
4,740,572,A
4,740,1654,A
4,740,2093,A
4,740,2251,A
4,740,2253,A
4,740,2254,A
4,740,2255,A
4,740,2256,A
4,740,2257,A
4,745,617,A
4,745,924,A
4,745,1054,A
4,745,1360,A
4,745,1589,A
4,745,1590,A
4,745,1660,A
4,745,1732,A
4,745,1883,A
4,745,1908,A
4,745,1912,A
4,745,1914,A
4,745,1915,A
4,745,1917,A
4,745,1918,A
5,82,249,A
5,82,257,A
5,82,274,A
5,82,285,A
5,82,290,A
5,82,292,A
5,82,305,A
5,82,307,A
5,82,315,A
5,82,318,A
5,82,527,A
5,83,422,A
5,83,423,A
5,83,428,A
5,83,558,A
5,83,559,A
5,83,562,A
5,83,564,A
5,83,565,A
5,83,566,A
5,83,569,A
5,83,571,A
5,83,575,A
5,83,579,A
5,84,537,A
5,84,538,A
5,84,539,A
5,84,540,A
5,84,541,A
5,84,542,A
5,84,548,A
5,84,549,A
5,84,551,A
5,84,552,A
5,84,553,A
5,84,555,A
5,84,556,A
5,84,728,A
5,84,795,A
5,85,311,A
5,85,324,A
5,85,518,A
5,85,519,A
5,85,520,A
5,85,521,A
5,85,522,A
5,85,523,A
5,85,524,A
5,85,525,A
5,85,526,A
5,85,528,A
5,85,529,A
5,85,530,A
5,85,531,A
5,86,496,A
5,86,499,A
5,86,501,A
5,86,503,A
5,86,506,A
5,86,508,A
5,86,510,A
5,86,512,A
5,86,513,A
5,86,515,A
5,86,516,A
5,86,567,A
5,86,577,A
5,87,457,A
5,87,458,A
5,87,459,A
5,87,464,A
5,87,466,A
5,87,468,A
5,87,492,A
5,87,493,A
5,87,534,A
5,87,535,A
5,87,536,A
5,88,444,A
5,88,446,A
5,88,448,A
5,88,449,A
5,88,451,A
5,88,452,A
5,88,730,A
5,90,352,A
5,90,424,A
5,90,425,A
5,90,427,A
5,90,429,A
5,90,433,A
5,90,435,A
5,90,437,A
5,90,439,A
5,90,441,A
5,90,443,A
5,91,400,A
5,91,403,A
5,91,406,A
5,91,408,A
5,91,412,A
5,91,416,A
5,91,418,A
5,91,419,A
5,91,420,A
5,91,421,A
5,91,498,A
5,93,271,A
5,93,355,A
5,93,356,A
5,93,357,A
5,93,392,A
5,93,393,A
5,93,394,A
5,93,397,A
5,93,431,A
5,93,532,A
5,93,533,A
5,93,725,A
5,95,347,A
5,95,348,A
5,95,349,A
5,95,350,A
5,95,351,A
5,95,353,A
5,95,354,A
5,95,491,A
5,95,732,A
5,95,789,A
5,99,144,A
5,99,164,A
5,99,165,A
5,99,166,A
5,99,167,A
5,99,168,A
5,99,169,A
5,99,170,A
5,99,171,A
5,99,173,A
5,99,213,A
5,99,584,A
5,99,585,A
5,102,172,A
5,102,175,A
5,102,176,A
5,102,177,A
5,102,179,A
5,102,180,A
5,102,181,A
5,102,182,A
5,102,216,A
5,105,145,A
5,105,146,A
5,105,159,A
5,105,160,A
5,105,161,A
5,105,162,A
5,105,163,A
5,105,174,A
5,105,178,A
5,105,218,A
5,105,242,A
5,105,243,A
5,105,244,A
5,105,260,A
5,105,757,A
5,105,785,A
5,106,3,A
5,106,4,A
5,106,8,A
5,106,12,A
5,106,15,A
5,106,17,A
5,106,21,A
5,106,23,A
5,106,24,A
5,106,87,A
5,106,88,A
5,106,130,A
5,106,581,A
5,106,582,A
5,106,583,A
5,107,25,A
5,107,26,A
5,107,27,A
5,107,28,A
5,107,29,A
5,107,30,A
5,107,31,A
5,107,32,A
5,107,131,A
5,107,751,A
5,107,799,A
5,108,132,A
5,108,133,A
5,108,134,A
5,108,136,A
5,108,137,A
5,108,138,A
5,108,139,A
5,108,141,A
5,108,142,A
5,108,143,A
5,108,147,A
5,108,148,A
5,108,149,A
5,108,150,A
5,109,151,A
5,109,152,A
5,109,153,A
5,109,154,A
5,109,155,A
5,109,156,A
5,109,157,A
5,109,158,A
5,109,784,A
5,111,100,A
5,111,101,A
5,111,102,A
5,111,103,A
5,111,104,A
5,111,105,A
5,111,106,A
5,111,107,A
5,111,108,A
5,111,109,A
5,111,114,A
5,111,115,A
5,111,252,A
5,111,254,A
5,111,752,A
5,111,753,A
5,111,754,A
5,111,755,A
5,111,756,A
5,111,758,A
5,112,110,A
5,112,116,A
5,112,117,A
5,112,118,A
5,112,119,A
5,112,120,A
5,112,255,A
5,112,256,A
5,113,5,A
5,113,6,A
5,113,7,A
5,113,9,A
5,113,10,A
5,113,11,A
5,113,13,A
5,113,14,A
5,113,16,A
5,113,18,A
5,113,19,A
5,113,20,A
5,113,22,A
5,113,34,A
5,113,35,A
5,113,44,A
5,113,45,A
5,113,46,A
5,113,47,A
5,113,48,A
5,113,49,A
5,113,50,A
5,113,86,A
5,114,121,A
5,114,122,A
5,114,123,A
5,114,124,A
5,114,125,A
5,114,126,A
5,114,127,A
5,114,128,A
5,114,129,A
5,114,793,A
5,115,44,A
5,115,51,A
5,115,52,A
5,115,53,A
5,115,54,A
5,115,55,A
5,115,56,A
5,115,57,A
5,115,58,A
5,115,59,A
5,115,60,A
5,115,61,A
5,115,62,A
5,115,63,A
5,115,64,A
5,115,65,A
5,115,66,A
5,115,67,A
5,115,80,A
5,115,81,A
5,115,82,A
5,115,83,A
5,115,84,A
5,115,85,A
5,115,763,A
5,115,764,A
5,116,765,A
5,116,766,A
5,116,767,A
5,116,768,A
5,116,769,A
5,116,770,A
5,116,771,A
5,116,772,A
5,116,773,A
5,116,774,A
5,116,775,A
5,116,779,A
5,117,33,A
5,117,36,A
5,117,37,A
5,117,38,A
5,117,39,A
5,117,40,A
5,117,41,A
5,117,42,A
5,117,43,A
5,117,68,A
5,117,69,A
5,117,70,A
5,117,71,A
5,117,72,A
5,117,73,A
5,117,74,A
5,117,75,A
5,117,76,A
5,117,89,A
5,117,140,A
5,117,694,A
5,118,77,A
5,118,78,A
5,118,79,A
5,118,90,A
5,118,91,A
5,119,92,A
5,119,93,A
5,119,94,A
5,119,95,A
5,119,96,A
5,119,97,A
5,119,98,A
5,119,99,A
5,119,111,A
5,119,112,A
5,119,113,A
5,119,135,A
5,119,251,A
5,185,183,A
5,185,186,A
5,185,204,A
5,185,207,A
5,185,219,A
5,185,222,A
5,185,246,A
5,185,250,A
5,185,274,A
5,185,276,A
5,185,292,A
5,185,315,A
5,185,318,A
5,185,449,A
5,185,527,A
5,185,555,A
5,185,844,A
5,185,1152,A
5,185,1209,A
5,185,1253,A
5,186,199,A
5,186,201,A
5,186,202,A
5,186,271,A
5,186,277,A
5,186,279,A
5,186,305,A
5,186,333,A
5,186,346,A
5,186,524,A
5,186,549,A
5,186,558,A
5,186,571,A
5,186,579,A
5,186,821,A
5,186,929,A
5,186,1240,A
5,186,1281,A
5,187,194,A
5,187,208,A
5,187,518,A
5,187,562,A
5,187,565,A
5,187,587,A
5,187,920,A
5,187,1098,A
5,187,1099,A
5,187,1124,A
5,187,1166,A
5,187,1171,A
5,187,1244,A
5,187,1296,A
5,188,221,A
5,188,253,A
5,188,289,A
5,188,324,A
5,188,455,A
5,188,519,A
5,188,520,A
5,188,525,A
5,188,530,A
5,188,733,A
5,188,836,A
5,188,887,A
5,188,1167,A
5,188,1221,A
5,188,1246,A
5,189,285,A
5,189,286,A
5,189,294,A
5,189,297,A
5,189,301,A
5,189,309,A
5,189,317,A
5,189,345,A
5,189,446,A
5,189,451,A
5,189,458,A
5,189,832,A
5,189,860,A
5,189,921,A
5,189,1089,A
5,189,1266,A
5,190,283,A
5,190,312,A
5,190,322,A
5,190,329,A
5,190,330,A
5,190,332,A
5,190,334,A
5,190,335,A
5,190,337,A
5,190,341,A
5,190,493,A
5,190,503,A
5,190,508,A
5,190,510,A
5,190,512,A
5,190,513,A
5,190,516,A
5,190,629,A
5,190,956,A
5,190,1109,A
5,190,1115,A
5,190,1270,A
5,193,298,A
5,193,356,A
5,193,393,A
5,193,431,A
5,193,911,A
5,193,917,A
5,193,927,A
5,193,1040,A
5,193,1055,A
5,193,1073,A
5,193,1077,A
5,193,1107,A
5,193,1181,A
5,193,1302,A
5,193,1303,A
5,194,193,A
5,194,239,A
5,194,240,A
5,194,258,A
5,194,263,A
5,194,269,A
5,194,272,A
5,194,310,A
5,194,348,A
5,194,420,A
5,194,825,A
5,194,933,A
5,194,987,A
5,194,1003,A
5,194,1083,A
5,194,1108,A
5,194,1119,A
5,194,1120,A
5,194,1184,A
5,194,1192,A
5,196,5,A
5,196,7,A
5,196,10,A
5,196,11,A
5,196,16,A
5,196,18,A
5,196,34,A
5,196,45,A
5,196,46,A
5,196,47,A
5,196,48,A
5,196,50,A
5,196,86,A
5,197,51,A
5,197,52,A
5,197,53,A
5,197,54,A
5,197,55,A
5,197,56,A
5,197,57,A
5,197,58,A
5,197,59,A
5,197,60,A
5,197,61,A
5,197,62,A
5,197,63,A
5,197,64,A
5,197,65,A
5,197,66,A
5,197,67,A
5,197,80,A
5,197,81,A
5,197,82,A
5,197,83,A
5,197,84,A
5,197,85,A
5,197,763,A
5,197,764,A
5,198,744,A
5,198,746,A
5,198,747,A
5,198,765,A
5,198,766,A
5,198,768,A
5,198,769,A
5,198,771,A
5,198,772,A
5,198,773,A
5,198,775,A
5,198,779,A
5,199,103,A
5,199,104,A
5,199,165,A
5,199,168,A
5,199,169,A
5,199,180,A
5,199,243,A
5,199,244,A
5,199,754,A
5,199,757,A
5,199,822,A
5,199,872,A
5,199,919,A
5,199,1141,A
5,199,1164,A
5,199,1165,A
5,199,1278,A
5,199,1280,A
5,200,91,A
5,200,116,A
5,200,117,A
5,200,161,A
5,200,255,A
5,200,1150,A
5,201,123,A
5,201,133,A
5,201,134,A
5,201,137,A
5,201,138,A
5,201,139,A
5,201,141,A
5,201,151,A
5,201,158,A
5,201,252,A
5,201,755,A
5,201,853,A
5,201,857,A
5,201,1194,A
5,202,98,A
5,202,100,A
5,202,105,A
5,202,107,A
5,202,144,A
5,202,145,A
5,202,155,A
5,202,167,A
5,202,173,A
5,202,178,A
5,202,879,A
5,202,1034,A
5,202,1101,A
5,202,1116,A
5,203,164,A
5,203,171,A
5,203,172,A
5,203,181,A
5,203,249,A
5,203,290,A
5,203,307,A
5,203,422,A
5,203,423,A
5,203,468,A
5,203,526,A
5,203,539,A
5,203,564,A
5,203,566,A
5,203,569,A
5,203,1106,A
5,203,1218,A
5,205,162,A
5,205,163,A
5,205,176,A
5,205,216,A
5,205,218,A
5,205,260,A
5,205,285,A
5,205,457,A
5,205,466,A
5,205,492,A
5,205,496,A
5,205,499,A
5,205,501,A
5,205,506,A
5,205,508,A
5,205,513,A
5,205,515,A
5,205,523,A
5,205,536,A
5,205,880,A
5,205,1041,A
5,205,1287,A
5,207,142,A
5,207,143,A
5,207,311,A
5,207,355,A
5,207,357,A
5,207,394,A
5,207,400,A
5,207,403,A
5,207,412,A
5,207,418,A
5,207,424,A
5,207,439,A
5,207,789,A
5,207,930,A
5,207,1057,A
5,207,1202,A
5,208,32,A
5,208,94,A
5,208,95,A
5,208,96,A
5,208,99,A
5,208,101,A
5,208,102,A
5,208,106,A
5,208,108,A
5,208,109,A
5,208,111,A
5,208,112,A
5,208,113,A
5,208,114,A
5,208,120,A
5,208,122,A
5,208,125,A
5,208,126,A
5,208,128,A
5,208,758,A
5,208,1123,A
5,208,1297,A
5,210,3,A
5,210,8,A
5,210,15,A
5,210,17,A
5,210,21,A
5,210,24,A
5,210,25,A
5,210,26,A
5,210,27,A
5,210,28,A
5,210,29,A
5,210,30,A
5,210,36,A
5,210,69,A
5,210,73,A
5,210,89,A
5,210,131,A
5,210,582,A
5,210,752,A
5,210,753,A
5,210,799,A
5,211,4,A
5,211,77,A
5,211,78,A
5,211,79,A
5,211,90,A
5,211,93,A
5,211,97,A
5,211,148,A
5,211,166,A
5,231,724,A
5,231,727,A
5,231,734,A
5,231,735,A
5,231,736,A
5,231,738,A
5,231,739,A
5,231,740,A
5,231,744,A
5,231,746,A
5,231,747,A
5,231,748,A
5,231,749,A
5,231,750,A
5,231,794,A
5,234,121,A
5,234,133,A
5,234,134,A
5,234,136,A
5,234,139,A
5,234,141,A
5,234,142,A
5,234,143,A
5,234,146,A
5,234,150,A
5,234,156,A
5,234,251,A
5,234,311,A
5,234,355,A
5,234,357,A
5,234,400,A
5,234,403,A
5,234,412,A
5,234,418,A
5,234,424,A
5,234,439,A
5,234,789,A
5,234,793,A
5,242,280,A
5,242,321,A
5,242,535,A
5,242,964,A
5,242,967,A
5,242,1159,A
5,243,159,A
5,243,177,A
5,243,435,A
5,243,437,A
5,243,464,A
5,243,877,A
5,243,996,A
5,243,1032,A
5,243,1285,A
5,249,147,A
5,249,149,A
5,249,347,A
5,249,352,A
5,249,429,A
5,249,433,A
5,249,441,A
5,249,491,A
5,249,1289,A
5,255,121,A
5,255,136,A
5,255,146,A
5,255,150,A
5,255,156,A
5,255,251,A
5,255,793,A
5,255,1175,A
5,255,1229,A
5,255,1232,A
5,256,209,A
5,256,210,A
5,256,232,A
5,256,233,A
5,256,262,A
5,256,267,A
5,256,270,A
5,256,304,A
5,256,397,A
5,256,406,A
5,256,408,A
5,256,419,A
5,256,421,A
5,256,443,A
5,256,532,A
5,256,590,A
5,256,745,A
5,256,845,A
5,256,856,A
5,256,890,A
5,256,1056,A
5,266,160,A
5,266,179,A
5,266,182,A
5,266,213,A
5,266,459,A
5,266,531,A
5,266,537,A
5,266,552,A
5,266,567,A
5,266,575,A
5,266,577,A
5,266,584,A
5,266,874,A
5,266,955,A
5,266,1037,A
5,266,1093,A
5,266,1118,A
5,266,1155,A
5,266,1252,A
5,270,12,A
5,270,33,A
5,270,37,A
5,270,39,A
5,270,40,A
5,270,41,A
5,270,42,A
5,270,43,A
5,270,70,A
5,270,72,A
5,270,74,A
5,270,76,A
5,270,87,A
5,270,92,A
5,270,130,A
5,270,140,A
5,270,727,A
5,270,734,A
5,270,739,A
5,270,801,A
5,270,1127,A
5,271,110,A
5,271,124,A
5,271,800,A
5,271,1129,A
5,271,1130,A
5,271,1131,A
