IdDiario,IdTurma,IdDisciplina,Descricao,IdFaseNota,TipoConfirmacao,QtdeMaximaAulas,DataLimiteDigitacao,QtdeMinimaAulas,StRegistroAulaPeriodoFaseNota,DataBloqueioDigitacaoAula
335,183,1,Diário 1º SEMESTRE,237,D,30,2022-12-31 00:00:00,20,True,
336,183,19,Diário 1º SEMESTRE,237,D,30,2022-12-31 00:00:00,20,True,
337,247,4,Diário 1º SEMESTRE,237,D,30,2022-12-31 00:00:00,20,True,
338,247,1,Diário 1º SEMESTRE,237,D,30,2022-12-31 00:00:00,20,True,
339,247,19,Diário 1º SEMESTRE,237,D,30,2022-12-31 00:00:00,20,True,
340,418,4,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
341,418,1,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
342,418,16,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
343,421,4,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
344,421,1,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
345,421,16,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
346,420,4,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
347,420,1,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
348,420,16,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
349,422,4,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
350,422,1,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
351,422,16,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
352,237,4,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
353,237,1,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
354,237,16,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
355,410,4,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
356,410,1,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
357,410,16,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
358,412,4,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
359,412,1,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
360,412,16,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
361,151,4,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
362,151,1,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
363,151,16,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
364,153,4,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
365,153,1,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
366,153,16,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
367,157,4,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
368,157,1,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
369,157,16,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
370,411,4,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
371,411,1,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
372,411,16,Diário 1º SEMESTRE,135,D,30,2022-12-31 00:00:00,20,True,
373,167,4,Diário 1º SEMESTRE,231,D,30,2022-12-31 00:00:00,20,True,
374,167,1,Diário 1º SEMESTRE,231,D,30,2022-12-31 00:00:00,20,True,
375,167,16,Diário 1º SEMESTRE,231,D,30,2022-12-31 00:00:00,20,True,
376,414,4,Diário 1º SEMESTRE,231,D,30,2022-12-31 00:00:00,20,True,
377,414,1,Diário 1º SEMESTRE,231,D,30,2022-12-31 00:00:00,20,True,
378,414,16,Diário 1º SEMESTRE,231,D,30,2022-12-31 00:00:00,20,True,
379,415,4,Diário 1º SEMESTRE,237,D,30,2022-12-31 00:00:00,20,True,
380,415,1,Diário 1º SEMESTRE,237,D,30,2022-12-31 00:00:00,20,True,
381,415,19,Diário 1º SEMESTRE,237,D,30,2022-12-31 00:00:00,20,True,
383,185,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
384,185,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
385,185,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
387,186,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
388,186,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
389,186,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
391,187,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
392,187,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
393,187,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
395,188,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
396,188,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
397,188,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
399,416,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
400,416,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
401,416,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
403,189,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
404,189,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
405,189,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
407,190,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
408,190,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
409,190,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
411,242,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
412,242,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
413,242,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
415,256,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
416,256,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
417,256,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
419,193,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
420,193,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
421,193,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
423,194,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
424,194,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
425,194,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
427,419,4,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
428,419,1,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
429,419,19,Diário 1º SEMESTRE,243,D,30,2022-12-31 00:00:00,20,True,
431,203,4,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
432,203,1,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
433,203,17,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
435,266,4,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
436,266,1,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
437,266,17,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
439,205,4,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
440,205,1,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
441,205,17,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
443,243,4,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
444,243,1,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
445,243,17,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
447,207,4,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
448,207,1,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
449,207,17,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
451,249,4,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
452,249,1,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
453,249,17,Diário 1º SEMESTRE,249,D,30,2022-12-31 00:00:00,20,True,
455,202,4,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
456,202,1,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
457,202,17,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
459,199,4,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
460,199,1,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
461,199,17,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
463,409,4,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
464,409,1,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
465,409,17,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
467,200,4,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
468,200,1,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
469,200,17,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
471,255,4,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
472,255,1,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
473,255,17,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
475,201,4,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
476,201,1,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
477,201,17,Diário 1º SEMESTRE,255,D,30,2022-12-31 00:00:00,20,True,
479,208,4,Diário 1º SEMESTRE,261,D,30,2022-12-31 00:00:00,20,True,
480,208,1,Diário 1º SEMESTRE,261,D,30,2022-12-31 00:00:00,20,True,
481,208,17,Diário 1º SEMESTRE,261,D,30,2022-12-31 00:00:00,20,True,
483,210,4,Diário 1º SEMESTRE,267,D,30,2022-12-31 00:00:00,20,True,
484,210,1,Diário 1º SEMESTRE,267,D,30,2022-12-31 00:00:00,20,True,
485,210,17,Diário 1º SEMESTRE,267,D,30,2022-12-31 00:00:00,20,True,
495,198,20,Diário 1º SEMESTRE,273,D,30,2022-12-31 00:00:00,20,True,
499,271,20,Diário 1º SEMESTRE,273,D,30,2022-12-31 00:00:00,20,True,
501,272,20,Diário 1º SEMESTRE,273,D,30,2022-12-31 00:00:00,20,True,
502,424,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
503,423,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
504,286,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
505,273,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
506,295,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
507,274,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
509,289,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
510,277,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
511,281,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
512,276,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
513,283,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
515,297,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
516,234,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
517,280,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
518,285,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
519,303,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
520,278,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
521,291,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
523,300,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
524,425,5,Diário 1º SEMESTRE,279,D,35,2022-12-31 00:00:00,30,True,
525,219,18,Diário 1º Semestre,147,D,30,2022-12-31 00:00:00,20,False,
526,426,18,Diário 1º Semestre,286,D,30,2022-12-31 00:00:00,20,False,
527,428,18,Diário 1º Semestre,286,D,30,2022-12-31 00:00:00,20,False,
528,223,18,Diário 1º Semestre,177,D,30,2022-12-31 00:00:00,20,False,
529,429,18,Diário 1º Semestre,177,D,30,2022-12-31 00:00:00,20,False,
530,214,18,Diário 1º Semestre,171,D,30,2022-12-31 00:00:00,20,False,
531,430,18,Diário 1º Semestre,171,D,30,2022-12-31 00:00:00,20,False,
532,431,18,Diário 1º Semestre,213,D,30,2022-12-31 00:00:00,20,False,
533,224,18,Diário 1º Semestre,213,D,30,2022-12-31 00:00:00,20,False,
534,213,18,Diário 1º Semestre,207,D,30,2022-12-31 00:00:00,20,False,
536,222,18,Diário 1º Semestre,201,D,30,2022-12-31 00:00:00,20,False,
537,226,18,Diário 1º Semestre,225,D,30,2022-12-31 00:00:00,20,False,
538,427,18,Diário 1º Semestre,147,D,30,2022-12-31 00:00:00,20,False,
539,216,18,Diário 1º Semestre,165,D,30,2022-12-31 00:00:00,20,False,
540,433,18,Diário 1º Semestre,165,D,30,2022-12-31 00:00:00,20,False,
542,440,18,Preparatório Inglês TOEIC,292,D,100,2022-12-31 00:00:00,1,True,
543,441,18,Diário 1º Semestre,207,D,30,2022-12-31 00:00:00,20,False,
544,442,18,Diário 1º Semestre,207,D,30,2022-12-31 00:00:00,20,False,
545,443,18,Diário 1º Semestre,165,D,30,2022-12-31 00:00:00,20,False,
546,436,18,Diário 1º Semestre,147,D,30,2022-12-31 00:00:00,20,False,
547,437,18,Diário 1º Semestre,147,D,30,2022-12-31 00:00:00,20,False,
548,438,18,Diário 1º Semestre,286,D,30,2022-12-31 00:00:00,20,False,
549,439,18,Diário 1º Semestre,286,D,30,2022-12-31 00:00:00,20,False,
550,444,18,Diário 1º Semestre,207,D,30,2022-12-31 00:00:00,20,False,
551,445,18,Diário 1º Semestre,207,D,30,2022-12-31 00:00:00,20,False,
552,446,18,Diário 1º Semestre,304,D,30,2022-12-31 00:00:00,20,False,
553,447,18,Diário 1º Semestre,304,D,30,2022-12-31 00:00:00,20,False,
554,448,18,Diário 1º Semestre,304,D,30,2022-12-31 00:00:00,20,False,
555,449,18,Diário 1º Semestre,310,D,30,2022-12-31 00:00:00,20,False,
556,450,18,Diário 1º Semestre,310,D,30,2022-12-31 00:00:00,20,False,
557,418,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
558,418,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
559,418,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
560,421,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
561,421,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
562,421,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
563,420,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
564,420,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
565,420,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
566,422,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
567,422,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
568,422,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
569,235,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
570,235,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
571,235,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
572,236,4,Diário 2º SEMESTRE,136,F,30,2022-12-31 00:00:00,10,True,
573,236,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,10,True,
574,236,16,Diário 2º SEMESTRE,136,F,30,2022-12-31 00:00:00,10,True,
575,237,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
576,237,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
577,237,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
578,238,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
579,238,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
580,238,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
581,410,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
582,410,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
583,410,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
584,239,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
585,239,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
586,239,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
587,240,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
588,240,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
589,240,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
590,241,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
591,241,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
592,241,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
593,147,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
594,147,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
595,147,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
596,412,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
597,412,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
598,412,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
599,149,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
600,149,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
601,149,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
602,150,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
603,150,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
604,150,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
605,151,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
606,151,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
607,151,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
608,152,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
609,152,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
610,152,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
611,153,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
612,153,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
613,153,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
614,148,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
615,148,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
616,148,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
617,156,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
618,156,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
619,156,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
620,157,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
621,157,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
622,157,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
623,411,4,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
624,411,1,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
625,411,16,Diário 2º SEMESTRE,136,D,30,2022-12-31 00:00:00,20,True,
626,159,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
627,159,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
628,159,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
629,160,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
630,160,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
631,160,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
632,161,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
633,161,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
634,161,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
635,257,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
636,257,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
637,257,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
638,162,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
639,162,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
640,162,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
641,163,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
642,163,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
643,163,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
644,164,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
645,164,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
646,164,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
647,244,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
648,244,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
649,244,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
650,165,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
651,165,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
652,165,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
653,267,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
654,267,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
655,267,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
656,251,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
657,251,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
658,251,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
659,166,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
660,166,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
661,166,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
662,167,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
663,167,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
664,167,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
665,248,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
666,248,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
667,248,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
668,168,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
669,168,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
670,168,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
671,414,4,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
672,414,1,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
673,414,16,Diário 2º SEMESTRE,232,D,30,2022-12-31 00:00:00,20,True,
674,169,4,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
675,169,1,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
676,169,19,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
677,170,4,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
678,170,1,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
679,170,19,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
680,172,4,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
681,172,1,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
682,172,19,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
683,174,4,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
684,174,1,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
685,174,19,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
686,177,4,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
687,177,1,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
688,177,19,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
689,178,4,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
690,178,1,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
691,178,19,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
692,179,4,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
693,179,1,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
694,179,19,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
695,180,4,Diário 2º SEMESTRE,238,D,30,2022-12-31 00:00:00,20,True,
