IdDisciplina,IdTurma,IdAluno,IdFaseNotaAtual,SituacaoAtual,StDisciplinaDispensada,IdAlunoCurso,DataMatricula,IdUsuarioMatricula,DataTrancamento,IdUsuarioTrancamento,IdMotivoTrancamento,ComentarioTrancamento,IdSituacaoAlunoDisciplina,NotaFinal,Faltas,ProblemaAutorizadoMatricula,IdUsuarioAutorizacaoMatricula,JustificativaAutorizacaoMatricula,StGoogleEdu_Sincronizado,GoogleForEducation_LogProcessamento
5,108,148,43,A,A,,,16.0,,,,,516,,,,,,False,
17,108,148,39,C,A,,,16.0,,,,,517,,,,,,False,
1,108,149,43,A,A,,,16.0,,,,,518,,,,,,False,
4,108,149,43,A,A,,,16.0,,,,,519,,,,,,False,
5,108,149,43,A,A,,,16.0,,,,,520,,,,,,False,
17,108,149,39,C,A,,,16.0,,,,,521,,,,,,False,
1,108,150,43,A,A,,,16.0,,,,,522,,,,,,False,
4,108,150,43,A,A,,,16.0,,,,,523,,,,,,False,
5,108,150,43,A,A,,,16.0,,,,,524,,,,,,False,
17,108,150,39,C,A,,,16.0,,,,,525,,,,,,False,
1,109,151,43,A,A,,,16.0,,,,,526,,,,,,False,
4,109,151,43,A,A,,,16.0,,,,,527,,,,,,False,
5,109,151,43,A,A,,,16.0,,,,,528,,,,,,False,
17,109,151,39,C,A,,,16.0,,,,,529,,,,,,False,
1,109,153,43,A,A,,,16.0,,,,,534,,,,,,False,
4,109,153,43,A,A,,,16.0,,,,,535,,,,,,False,
5,109,153,43,A,A,,,16.0,,,,,536,,,,,,False,
17,109,153,39,C,A,,,16.0,,,,,537,,,,,,False,
1,109,154,43,A,A,,,16.0,,,,,538,,,,,,False,
4,109,154,43,A,A,,,16.0,,,,,539,,,,,,False,
5,109,154,43,A,A,,,16.0,,,,,540,,,,,,False,
17,109,154,39,C,A,,,16.0,,,,,541,,,,,,False,
1,109,155,43,A,A,,,16.0,,,,,542,,,,,,False,
4,109,155,43,A,A,,,16.0,,,,,543,,,,,,False,
5,109,155,43,A,A,,,16.0,,,,,544,,,,,,False,
17,109,155,39,C,A,,,16.0,,,,,545,,,,,,False,
1,109,156,43,A,A,,,16.0,,,,,546,,,,,,False,
4,109,156,43,A,A,,,16.0,,,,,547,,,,,,False,
5,109,156,43,A,A,,,16.0,,,,,548,,,,,,False,
17,109,156,39,C,A,,,16.0,,,,,549,,,,,,False,
1,109,157,41,C,A,,,16.0,,,,,550,,,,,,False,
4,109,157,41,C,A,,,16.0,,,,,551,,,,,,False,
5,109,157,41,C,A,,,16.0,,,,,552,,,,,,False,
17,109,157,39,C,A,,,16.0,,,,,553,,,,,,False,
1,109,158,43,A,A,,,16.0,,,,,554,,,,,,False,
4,109,158,43,A,A,,,16.0,,,,,555,,,,,,False,
5,109,158,43,A,A,,,16.0,,,,,556,,,,,,False,
17,109,158,39,C,A,,,16.0,,,,,557,,,,,,False,
1,105,159,43,A,A,,,16.0,,,,,558,,,,,,False,
4,105,159,43,A,A,,,16.0,,,,,559,,,,,,False,
5,105,159,43,A,A,,,16.0,,,,,560,,,,,,False,
17,105,159,39,C,A,,,16.0,,,,,561,,,,,,False,
1,105,160,43,A,A,,,16.0,,,,,562,,,,,,False,
4,105,160,43,A,A,,,16.0,,,,,563,,,,,,False,
5,105,160,43,A,A,,,16.0,,,,,564,,,,,,False,
17,105,160,39,C,A,,,16.0,,,,,565,,,,,,False,
1,105,161,43,A,A,,,16.0,,,,,566,,,,,,False,
4,105,161,43,A,A,,,16.0,,,,,567,,,,,,False,
5,105,161,43,A,A,,,16.0,,,,,568,,,,,,False,
17,105,161,39,C,A,,,16.0,,,,,569,,,,,,False,
1,105,162,43,A,A,,,16.0,,,,,570,,,,,,False,
4,105,162,43,A,A,,,16.0,,,,,571,,,,,,False,
5,105,162,43,A,A,,,16.0,,,,,572,,,,,,False,
17,105,162,39,C,A,,,16.0,,,,,573,,,,,,False,
1,105,163,43,A,A,,,16.0,,,,,574,,,,,,False,
4,105,163,43,A,A,,,16.0,,,,,575,,,,,,False,
5,105,163,43,A,A,,,16.0,,,,,576,,,,,,False,
17,105,163,39,C,A,,,16.0,,,,,577,,,,,,False,
1,99,164,43,A,A,,,14.0,,,,,578,,,,,,False,
4,99,164,43,A,A,,,14.0,,,,,579,,,,,,False,
5,99,164,43,A,A,,,14.0,,,,,580,,,,,,False,
17,99,164,39,C,A,,,14.0,,,,,581,,,,,,False,
1,99,165,43,A,A,,,14.0,,,,,582,,,,,,False,
4,99,165,43,A,A,,,14.0,,,,,583,,,,,,False,
5,99,165,43,A,A,,,14.0,,,,,584,,,,,,False,
17,99,165,39,C,A,,,14.0,,,,,585,,,,,,False,
1,99,166,43,A,A,,,14.0,,,,,586,,,,,,False,
4,99,166,43,A,A,,,14.0,,,,,587,,,,,,False,
5,99,166,43,A,A,,,14.0,,,,,588,,,,,,False,
17,99,166,39,C,A,,,14.0,,,,,589,,,,,,False,
1,99,167,43,A,A,,,14.0,,,,,590,,,,,,False,
4,99,167,43,A,A,,,14.0,,,,,591,,,,,,False,
5,99,167,43,A,A,,,14.0,,,,,592,,,,,,False,
17,99,167,39,C,A,,,14.0,,,,,593,,,,,,False,
1,99,168,43,A,A,,,14.0,,,,,594,,,,,,False,
4,99,168,43,A,A,,,14.0,,,,,595,,,,,,False,
5,99,168,43,A,A,,,14.0,,,,,596,,,,,,False,
17,99,168,39,C,A,,,14.0,,,,,597,,,,,,False,
1,99,169,43,A,A,,,14.0,,,,,598,,,,,,False,
4,99,169,43,A,A,,,14.0,,,,,599,,,,,,False,
5,99,169,43,A,A,,,14.0,,,,,600,,,,,,False,
17,99,169,39,C,A,,,14.0,,,,,601,,,,,,False,
1,99,170,43,A,A,,,14.0,,,,,602,,,,,,False,
4,99,170,43,A,A,,,14.0,,,,,603,,,,,,False,
5,99,170,43,A,A,,,14.0,,,,,604,,,,,,False,
17,99,170,39,C,A,,,14.0,,,,,605,,,,,,False,
1,99,171,43,A,A,,,14.0,,,,,606,,,,,,False,
4,99,171,43,A,A,,,14.0,,,,,607,,,,,,False,
5,99,171,43,A,A,,,14.0,,,,,608,,,,,,False,
17,99,171,39,C,A,,,14.0,,,,,609,,,,,,False,
1,99,173,43,A,A,,,14.0,,,,,614,,,,,,False,
4,99,173,43,A,A,,,14.0,,,,,615,,,,,,False,
5,99,173,43,A,A,,,14.0,,,,,616,,,,,,False,
17,99,173,39,C,A,,,14.0,,,,,617,,,,,,False,
1,102,175,43,A,A,,,14.0,,,,,622,,,,,,False,
4,102,175,43,A,A,,,14.0,,,,,623,,,,,,False,
5,102,175,43,A,A,,,14.0,,,,,624,,,,,,False,
17,102,175,39,C,A,,,14.0,,,,,625,,,,,,False,
1,102,176,43,A,A,,,14.0,,,,,626,,,,,,False,
4,102,176,43,A,A,,,14.0,,,,,627,,,,,,False,
5,102,176,43,A,A,,,14.0,,,,,628,,,,,,False,
17,102,176,39,C,A,,,14.0,,,,,629,,,,,,False,
1,102,177,43,A,A,,,14.0,,,,,630,,,,,,False,
4,102,177,43,A,A,,,14.0,,,,,631,,,,,,False,
5,102,177,43,A,A,,,14.0,,,,,632,,,,,,False,
17,102,177,39,C,A,,,14.0,,,,,633,,,,,,False,
1,102,179,43,A,A,,,14.0,,,,,638,,,,,,False,
4,102,179,43,A,A,,,14.0,,,,,639,,,,,,False,
5,102,179,43,A,A,,,14.0,,,,,640,,,,,,False,
17,102,179,39,C,A,,,14.0,,,,,641,,,,,,False,
1,102,180,43,A,A,,,14.0,,,,,642,,,,,,False,
4,102,180,43,A,A,,,14.0,,,,,643,,,,,,False,
5,102,180,43,A,A,,,14.0,,,,,644,,,,,,False,
17,102,180,39,C,A,,,14.0,,,,,645,,,,,,False,
1,102,181,43,A,A,,,14.0,,,,,646,,,,,,False,
4,102,181,43,A,A,,,14.0,,,,,647,,,,,,False,
5,102,181,43,A,A,,,14.0,,,,,648,,,,,,False,
17,102,181,39,C,A,,,14.0,,,,,649,,,,,,False,
1,102,182,43,A,A,,,14.0,,,,,650,,,,,,False,
4,102,182,43,A,A,,,14.0,,,,,651,,,,,,False,
5,102,182,43,A,A,,,14.0,,,,,652,,,,,,False,
17,102,182,39,C,A,,,14.0,,,,,653,,,,,,False,
1,11,183,31,A,A,,,14.0,,,,,654,,,,,,False,
4,11,183,31,A,A,,,14.0,,,,,655,,,,,,False,
19,11,183,27,C,A,,,14.0,,,,,656,,,,,,False,
1,11,184,31,A,A,,,14.0,,,,,657,,,,,,False,
4,11,184,31,A,A,,,14.0,,,,,658,,,,,,False,
19,11,184,27,C,A,,,14.0,,,,,659,,,,,,False,
1,11,185,31,A,A,,,14.0,,,,,660,,,,,,False,
4,11,185,31,A,A,,,14.0,,,,,661,,,,,,False,
19,11,185,27,C,A,,,14.0,,,,,662,,,,,,False,
1,11,186,31,A,A,,,14.0,,,,,663,,,,,,False,
4,11,186,31,A,A,,,14.0,,,,,664,,,,,,False,
19,11,186,27,C,A,,,14.0,,,,,665,,,,,,False,
1,11,187,31,A,A,,,14.0,,,,,666,,,,,,False,
4,11,187,31,A,A,,,14.0,,,,,667,,,,,,False,
19,11,187,27,C,A,,,14.0,,,,,668,,,,,,False,
1,11,188,31,A,A,,,14.0,,,,,669,,,,,,False,
4,11,188,31,A,A,,,14.0,,,,,670,,,,,,False,
19,11,188,27,C,A,,,14.0,,,,,671,,,,,,False,
1,11,189,31,A,A,,,14.0,,,,,672,,,,,,False,
4,11,189,31,A,A,,,14.0,,,,,673,,,,,,False,
19,11,189,27,C,A,,,14.0,,,,,674,,,,,,False,
1,11,190,31,A,A,,,14.0,,,,,675,,,,,,False,
4,11,190,31,A,A,,,14.0,,,,,676,,,,,,False,
19,11,190,27,C,A,,,14.0,,,,,677,,,,,,False,
1,104,191,31,A,A,,,16.0,,,,,678,,,,,,False,
4,104,191,31,A,A,,,16.0,,,,,679,,,,,,False,
19,104,191,27,C,A,,,16.0,,,,,680,,,,,,False,
1,11,192,31,A,A,,,14.0,,,,,681,,,,,,False,
4,11,192,31,A,A,,,14.0,,,,,682,,,,,,False,
19,11,192,27,C,A,,,14.0,,,,,683,,,,,,False,
1,104,193,31,A,A,,,16.0,,,,,684,,,,,,False,
4,104,193,31,A,A,,,16.0,,,,,685,,,,,,False,
19,104,193,27,C,A,,,16.0,,,,,686,,,,,,False,
1,104,195,31,A,A,,,16.0,,,,,690,,,,,,False,
4,104,195,31,A,A,,,16.0,,,,,691,,,,,,False,
19,104,195,27,C,A,,,16.0,,,,,692,,,,,,False,
1,63,196,31,A,A,,,14.0,,,,,693,,,,,,False,
4,63,196,31,A,A,,,14.0,,,,,694,,,,,,False,
19,63,196,27,C,A,,,14.0,,,,,695,,,,,,False,
1,63,197,31,A,A,,,14.0,,,,,696,,,,,,False,
4,63,197,31,A,A,,,14.0,,,,,697,,,,,,False,
19,63,197,27,C,A,,,14.0,,,,,698,,,,,,False,
1,104,198,31,A,A,,,16.0,,,,,699,,,,,,False,
4,104,198,31,A,A,,,16.0,,,,,700,,,,,,False,
19,104,198,27,C,A,,,16.0,,,,,701,,,,,,False,
1,104,200,31,A,A,,,16.0,,,,,702,,,,,,False,
4,104,200,31,A,A,,,16.0,,,,,703,,,,,,False,
19,104,200,27,C,A,,,16.0,,,,,704,,,,,,False,
1,63,199,31,A,A,,,14.0,,,,,705,,,,,,False,
4,63,199,31,A,A,,,14.0,,,,,706,,,,,,False,
19,63,199,27,C,A,,,14.0,,,,,707,,,,,,False,
1,63,201,31,A,A,,,14.0,,,,,708,,,,,,False,
4,63,201,31,A,A,,,14.0,,,,,709,,,,,,False,
19,63,201,27,C,A,,,14.0,,,,,710,,,,,,False,
1,63,202,31,A,A,,,14.0,,,,,711,,,,,,False,
4,63,202,31,A,A,,,14.0,,,,,712,,,,,,False,
19,63,202,27,C,A,,,14.0,,,,,713,,,,,,False,
1,63,203,31,A,A,,,14.0,,,,,714,,,,,,False,
4,63,203,31,A,A,,,14.0,,,,,715,,,,,,False,
19,63,203,27,C,A,,,14.0,,,,,716,,,,,,False,
1,63,204,31,A,A,,,14.0,,,,,717,,,,,,False,
4,63,204,31,A,A,,,14.0,,,,,718,,,,,,False,
19,63,204,27,C,A,,,14.0,,,,,719,,,,,,False,
1,63,205,31,A,A,,,14.0,,,,,720,,,,,,False,
4,63,205,31,A,A,,,14.0,,,,,721,,,,,,False,
19,63,205,27,C,A,,,14.0,,,,,722,,,,,,False,
1,63,207,31,A,A,,,14.0,,,,,726,,,,,,False,
4,63,207,31,A,A,,,14.0,,,,,727,,,,,,False,
19,63,207,27,C,A,,,14.0,,,,,728,,,,,,False,
1,104,209,31,A,A,,,16.0,,,,,732,,,,,,False,
4,104,209,31,A,A,,,16.0,,,,,733,,,,,,False,
19,104,209,27,C,A,,,16.0,,,,,734,,,,,,False,
1,104,210,31,A,A,,,16.0,,,,,735,,,,,,False,
4,104,210,31,A,A,,,16.0,,,,,736,,,,,,False,
19,104,210,27,C,A,,,16.0,,,,,737,,,,,,False,
1,104,211,31,A,A,,,16.0,,,,,738,,,,,,False,
4,104,211,31,A,A,,,16.0,,,,,739,,,,,,False,
19,104,211,27,C,A,,,16.0,,,,,740,,,,,,False,
1,104,212,31,A,A,,,16.0,,,,,741,,,,,,False,
4,104,212,31,A,A,,,16.0,,,,,742,,,,,,False,
19,104,212,27,C,A,,,16.0,,,,,743,,,,,,False,
1,99,213,43,A,A,,,14.0,,,,,744,,,,,,False,
4,99,213,43,A,A,,,14.0,,,,,745,,,,,,False,
5,99,213,43,A,A,,,14.0,,,,,746,,,,,,False,
17,99,213,39,C,A,,,14.0,,,,,747,,,,,,False,
1,103,214,31,A,A,,,16.0,,,,,748,,,,,,False,
4,103,214,31,A,A,,,16.0,,,,,749,,,,,,False,
19,103,214,27,C,A,,,16.0,,,,,750,,,,,,False,
1,103,215,31,A,A,,,16.0,,,,,751,,,,,,False,
4,103,215,31,A,A,,,16.0,,,,,752,,,,,,False,
19,103,215,27,C,A,,,16.0,,,,,753,,,,,,False,
1,102,216,43,A,A,,,14.0,,,,,754,,,,,,False,
4,102,216,43,A,A,,,14.0,,,,,755,,,,,,False,
5,102,216,43,A,A,,,14.0,,,,,756,,,,,,False,
17,102,216,39,C,A,,,14.0,,,,,757,,,,,,False,
1,103,217,31,A,A,,,16.0,,,,,758,,,,,,False,
4,103,217,31,A,A,,,16.0,,,,,759,,,,,,False,
19,103,217,27,C,A,,,16.0,,,,,760,,,,,,False,
1,105,218,43,A,A,,,14.0,,,,,761,,,,,,False,
4,105,218,43,A,A,,,14.0,,,,,762,,,,,,False,
5,105,218,43,A,A,,,14.0,,,,,763,,,,,,False,
17,105,218,39,C,A,,,14.0,,,,,764,,,,,,False,
1,103,219,31,A,A,,,16.0,,,,,765,,,,,,False,
4,103,219,31,A,A,,,16.0,,,,,766,,,,,,False,
19,103,219,27,C,A,,,16.0,,,,,767,,,,,,False,
1,103,220,31,A,A,,,16.0,,,,,768,,,,,,False,
4,103,220,31,A,A,,,16.0,,,,,769,,,,,,False,
19,103,220,27,C,A,,,16.0,,,,,770,,,,,,False,
1,103,221,31,A,A,,,16.0,,,,,771,,,,,,False,
4,103,221,31,A,A,,,16.0,,,,,772,,,,,,False,
19,103,221,27,C,A,,,16.0,,,,,773,,,,,,False,
1,103,222,31,A,A,,,16.0,,,,,774,,,,,,False,
4,103,222,31,A,A,,,16.0,,,,,775,,,,,,False,
19,103,222,27,C,A,,,16.0,,,,,776,,,,,,False,
1,101,223,31,A,A,,,16.0,,,,,777,,,,,,False,
4,101,223,31,A,A,,,16.0,,,,,778,,,,,,False,
19,101,223,27,C,A,,,16.0,,,,,779,,,,,,False,
1,101,224,31,A,A,,,16.0,,,,,780,,,,,,False,
4,101,224,31,A,A,,,16.0,,,,,781,,,,,,False,
19,101,224,27,C,A,,,16.0,,,,,782,,,,,,False,
1,101,226,31,A,A,,,16.0,,,,,786,,,,,,False,
4,101,226,31,A,A,,,16.0,,,,,787,,,,,,False,
19,101,226,27,C,A,,,16.0,,,,,788,,,,,,False,
1,101,227,31,A,A,,,16.0,,,,,789,,,,,,False,
4,101,227,31,A,A,,,16.0,,,,,790,,,,,,False,
19,101,227,27,C,A,,,16.0,,,,,791,,,,,,False,
1,101,228,31,A,A,,,16.0,,,,,792,,,,,,False,
4,101,228,31,A,A,,,16.0,,,,,793,,,,,,False,
19,101,228,27,C,A,,,16.0,,,,,794,,,,,,False,
1,101,229,31,A,A,,,16.0,,,,,795,,,,,,False,
4,101,229,31,A,A,,,16.0,,,,,796,,,,,,False,
19,101,229,27,C,A,,,16.0,,,,,797,,,,,,False,
1,101,230,31,A,A,,,16.0,,,,,798,,,,,,False,
4,101,230,31,A,A,,,16.0,,,,,799,,,,,,False,
19,101,230,27,C,A,,,16.0,,,,,800,,,,,,False,
1,101,231,31,A,A,,,16.0,,,,,801,,,,,,False,
4,101,231,31,A,A,,,16.0,,,,,802,,,,,,False,
19,101,231,27,C,A,,,16.0,,,,,803,,,,,,False,
1,101,232,31,A,A,,,16.0,,,,,804,,,,,,False,
4,101,232,31,A,A,,,16.0,,,,,805,,,,,,False,
19,101,232,27,C,A,,,16.0,,,,,806,,,,,,False,
1,101,233,31,A,A,,,16.0,,,,,807,,,,,,False,
4,101,233,31,A,A,,,16.0,,,,,808,,,,,,False,
19,101,233,27,C,A,,,16.0,,,,,809,,,,,,False,
1,101,234,31,A,A,,,16.0,,,,,810,,,,,,False,
4,101,234,31,A,A,,,16.0,,,,,811,,,,,,False,
19,101,234,27,C,A,,,16.0,,,,,812,,,,,,False,
1,101,235,31,A,A,,,16.0,,,,,813,,,,,,False,
4,101,235,31,A,A,,,16.0,,,,,814,,,,,,False,
19,101,235,27,C,A,,,16.0,,,,,815,,,,,,False,
1,100,237,31,A,A,,,16.0,,,,,819,,,,,,False,
4,100,237,31,A,A,,,16.0,,,,,820,,,,,,False,
19,100,237,27,C,A,,,16.0,,,,,821,,,,,,False,
1,100,238,31,A,A,,,16.0,,,,,822,,,,,,False,
4,100,238,31,A,A,,,16.0,,,,,823,,,,,,False,
19,100,238,27,C,A,,,16.0,,,,,824,,,,,,False,
1,100,239,31,A,A,,,16.0,,,,,825,,,,,,False,
4,100,239,31,A,A,,,16.0,,,,,826,,,,,,False,
19,100,239,27,C,A,,,16.0,,,,,827,,,,,,False,
1,100,240,31,A,A,,,16.0,,,,,828,,,,,,False,
4,100,240,31,A,A,,,16.0,,,,,829,,,,,,False,
19,100,240,27,C,A,,,16.0,,,,,830,,,,,,False,
1,100,241,31,A,A,,,16.0,,,,,831,,,,,,False,
4,100,241,31,A,A,,,16.0,,,,,832,,,,,,False,
19,100,241,27,C,A,,,16.0,,,,,833,,,,,,False,
1,105,242,43,A,A,,,14.0,,,,,834,,,,,,False,
4,105,242,43,A,A,,,14.0,,,,,835,,,,,,False,
5,105,242,43,A,A,,,14.0,,,,,836,,,,,,False,
17,105,242,39,C,A,,,14.0,,,,,837,,,,,,False,
1,105,243,43,A,A,,,14.0,,,,,838,,,,,,False,
4,105,243,43,A,A,,,14.0,,,,,839,,,,,,False,
5,105,243,43,A,A,,,14.0,,,,,840,,,,,,False,
17,105,243,39,C,A,,,14.0,,,,,841,,,,,,False,
1,105,244,43,A,A,,,14.0,,,,,842,,,,,,False,
4,105,244,43,A,A,,,14.0,,,,,843,,,,,,False,
5,105,244,43,A,A,,,14.0,,,,,844,,,,,,False,
17,105,244,39,C,A,,,14.0,,,,,845,,,,,,False,
1,78,245,31,A,A,,,14.0,,,,,846,,,,,,False,
4,78,245,31,A,A,,,14.0,,,,,847,,,,,,False,
19,78,245,27,C,A,,,14.0,,,,,848,,,,,,False,
1,78,246,31,A,A,,,14.0,,,,,849,,,,,,False,
4,78,246,31,A,A,,,14.0,,,,,850,,,,,,False,
19,78,246,27,C,A,,,14.0,,,,,851,,,,,,False,
1,78,247,31,A,A,,,14.0,,,,,852,,,,,,False,
4,78,247,31,A,A,,,14.0,,,,,853,,,,,,False,
19,78,247,27,C,A,,,14.0,,,,,854,,,,,,False,
1,78,248,31,A,A,,,14.0,,,,,855,,,,,,False,
4,78,248,31,A,A,,,14.0,,,,,856,,,,,,False,
19,78,248,27,C,A,,,14.0,,,,,857,,,,,,False,
1,82,249,37,A,A,,,15.0,,,,,858,,,,,,False,
4,82,249,37,A,A,,,15.0,,,,,859,,,,,,False,
5,82,249,37,A,A,,,15.0,,,,,860,,,,,,False,
19,82,249,33,C,A,,,15.0,,,,,861,,,,,,False,
1,79,250,31,A,A,,,14.0,,,,,862,,,,,,False,
4,79,250,31,A,A,,,14.0,,,,,863,,,,,,False,
19,79,250,27,C,A,,,14.0,,,,,864,,,,,,False,
1,79,253,31,A,A,,,14.0,,,,,873,,,,,,False,
4,79,253,31,A,A,,,14.0,,,,,874,,,,,,False,
19,79,253,27,C,A,,,14.0,,,,,875,,,,,,False,
1,79,258,31,A,A,,,14.0,,,,,888,,,,,,False,
4,79,258,31,A,A,,,14.0,,,,,889,,,,,,False,
19,79,258,27,C,A,,,14.0,,,,,890,,,,,,False,
1,79,259,31,A,A,,,14.0,,,,,891,,,,,,False,
4,79,259,31,A,A,,,14.0,,,,,892,,,,,,False,
19,79,259,27,C,A,,,14.0,,,,,893,,,,,,False,
1,82,257,37,A,A,,,15.0,,,,,898,,,,,,False,
4,82,257,37,A,A,,,15.0,,,,,899,,,,,,False,
5,82,257,37,A,A,,,15.0,,,,,900,,,,,,False,
19,82,257,33,C,A,,,15.0,,,,,901,,,,,,False,
1,63,261,31,A,A,,,16.0,,,,,902,,,,,,False,
4,63,261,31,A,A,,,16.0,,,,,903,,,,,,False,
19,63,261,27,C,A,,,16.0,,,,,904,,,,,,False,
1,100,262,31,A,A,,,16.0,,,,,905,,,,,,False,
4,100,262,31,A,A,,,16.0,,,,,906,,,,,,False,
19,100,262,27,C,A,,,16.0,,,,,907,,,,,,False,
1,100,263,31,A,A,,,16.0,,,,,908,,,,,,False,
4,100,263,31,A,A,,,16.0,,,,,909,,,,,,False,
19,100,263,27,C,A,,,16.0,,,,,910,,,,,,False,
1,100,264,31,A,A,,,16.0,,,,,911,,,,,,False,
4,100,264,31,A,A,,,16.0,,,,,912,,,,,,False,
19,100,264,27,C,A,,,16.0,,,,,913,,,,,,False,
1,98,265,31,A,A,,,16.0,,,,,914,,,,,,False,
4,98,265,31,A,A,,,16.0,,,,,915,,,,,,False,
19,98,265,27,C,A,,,16.0,,,,,916,,,,,,False,
1,98,266,31,A,A,,,16.0,,,,,917,,,,,,False,
4,98,266,31,A,A,,,16.0,,,,,918,,,,,,False,
19,98,266,27,C,A,,,16.0,,,,,919,,,,,,False,
1,98,267,31,A,A,,,16.0,,,,,920,,,,,,False,
4,98,267,31,A,A,,,16.0,,,,,921,,,,,,False,
19,98,267,27,C,A,,,16.0,,,,,922,,,,,,False,
1,98,268,31,A,A,,,16.0,,,,,923,,,,,,False,
4,98,268,31,A,A,,,16.0,,,,,924,,,,,,False,
19,98,268,27,C,A,,,16.0,,,,,925,,,,,,False,
1,98,269,31,A,A,,,16.0,,,,,926,,,,,,False,
4,98,269,31,A,A,,,16.0,,,,,927,,,,,,False,
19,98,269,27,C,A,,,16.0,,,,,928,,,,,,False,
1,98,270,31,A,A,,,16.0,,,,,929,,,,,,False,
4,98,270,31,A,A,,,16.0,,,,,930,,,,,,False,
19,98,270,27,C,A,,,16.0,,,,,931,,,,,,False,
1,82,274,37,A,A,,,15.0,,,,,942,,,,,,False,
4,82,274,37,A,A,,,15.0,,,,,943,,,,,,False,
5,82,274,37,A,A,,,15.0,,,,,944,,,,,,False,
19,82,274,33,C,A,,,15.0,,,,,945,,,,,,False,
1,79,276,31,A,A,,,14.0,,,,,949,,,,,,False,
4,79,276,31,A,A,,,14.0,,,,,950,,,,,,False,
19,79,276,27,C,A,,,14.0,,,,,951,,,,,,False,
1,79,277,31,A,A,,,14.0,,,,,952,,,,,,False,
4,79,277,31,A,A,,,14.0,,,,,953,,,,,,False,
19,79,277,27,C,A,,,14.0,,,,,954,,,,,,False,
1,79,278,31,A,A,,,14.0,,,,,955,,,,,,False,
4,79,278,31,A,A,,,14.0,,,,,956,,,,,,False,
19,79,278,27,C,A,,,14.0,,,,,957,,,,,,False,
1,79,279,31,A,A,,,14.0,,,,,958,,,,,,False,
4,79,279,31,A,A,,,14.0,,,,,959,,,,,,False,
19,79,279,27,C,A,,,14.0,,,,,960,,,,,,False,
1,80,280,31,A,A,,,14.0,,,,,961,,,,,,False,
4,80,280,31,A,A,,,14.0,,,,,962,,,,,,False,
19,80,280,27,C,A,,,14.0,,,,,963,,,,,,False,
1,80,281,31,A,A,,,14.0,,,,,964,,,,,,False,
4,80,281,31,A,A,,,14.0,,,,,965,,,,,,False,
19,80,281,27,C,A,,,14.0,,,,,966,,,,,,False,
1,80,282,31,A,A,,,14.0,,,,,967,,,,,,False,
4,80,282,31,A,A,,,14.0,,,,,968,,,,,,False,
19,80,282,27,C,A,,,14.0,,,,,969,,,,,,False,
1,80,283,31,A,A,,,14.0,,,,,970,,,,,,False,
4,80,283,31,A,A,,,14.0,,,,,971,,,,,,False,
19,80,283,27,C,A,,,14.0,,,,,972,,,,,,False,
1,80,284,31,A,A,,,14.0,,,,,973,,,,,,False,
4,80,284,31,A,A,,,14.0,,,,,974,,,,,,False,
19,80,284,27,C,A,,,14.0,,,,,975,,,,,,False,
1,82,285,37,A,A,,,15.0,,,,,976,,,,,,False,
4,82,285,37,A,A,,,15.0,,,,,977,,,,,,False,
5,82,285,37,A,A,,,15.0,,,,,978,,,,,,False,
19,82,285,33,C,A,,,15.0,,,,,979,,,,,,False,
1,80,286,31,A,A,,,14.0,,,,,980,,,,,,False,
4,80,286,31,A,A,,,14.0,,,,,981,,,,,,False,
19,80,286,27,C,A,,,14.0,,,,,982,,,,,,False,
1,80,287,31,A,A,,,14.0,,,,,983,,,,,,False,
4,80,287,31,A,A,,,14.0,,,,,984,,,,,,False,
19,80,287,27,C,A,,,14.0,,,,,985,,,,,,False,
1,80,288,31,A,A,,,14.0,,,,,986,,,,,,False,
4,80,288,31,A,A,,,14.0,,,,,987,,,,,,False,
19,80,288,27,C,A,,,14.0,,,,,988,,,,,,False,
1,82,290,37,A,A,,,15.0,,,,,995,,,,,,False,
4,82,290,37,A,A,,,15.0,,,,,996,,,,,,False,
5,82,290,37,A,A,,,15.0,,,,,997,,,,,,False,
19,82,290,33,C,A,,,15.0,,,,,998,,,,,,False,
1,81,291,31,A,A,,,14.0,,,,,999,,,,,,False,
4,81,291,31,A,A,,,14.0,,,,,1000,,,,,,False,
19,81,291,27,C,A,,,14.0,,,,,1001,,,,,,False,
1,81,293,31,A,A,,,14.0,,,,,1002,,,,,,False,
4,81,293,31,A,A,,,14.0,,,,,1003,,,,,,False,
19,81,293,27,C,A,,,14.0,,,,,1004,,,,,,False,
1,81,294,31,A,A,,,14.0,,,,,1005,,,,,,False,
4,81,294,31,A,A,,,14.0,,,,,1006,,,,,,False,
19,81,294,27,C,A,,,14.0,,,,,1007,,,,,,False,
1,81,295,31,A,A,,,14.0,,,,,1008,,,,,,False,
4,81,295,31,A,A,,,14.0,,,,,1009,,,,,,False,
19,81,295,27,C,A,,,14.0,,,,,1010,,,,,,False,
1,97,296,31,A,A,,,16.0,,,,,1011,,,,,,False,
4,97,296,31,A,A,,,16.0,,,,,1012,,,,,,False,
19,97,296,27,C,A,,,16.0,,,,,1013,,,,,,False,
1,97,272,31,A,A,,,,,,,,1014,,,,,,False,
4,97,272,31,A,A,,,,,,,,1015,,,,,,False,
19,97,272,27,C,A,,,,,,,,1016,,,,,,False,
1,97,273,31,A,A,,,,,,,,1017,,,,,,False,
4,97,273,31,A,A,,,,,,,,1018,,,,,,False,
