,data,preco_petroleo,real_projecao
7461,2001-12-27,18.87,Real
7462,2001-12-24,18.65,Real
7463,2001-12-21,18.73,Real
7464,2001-12-20,18.87,Real
7465,2001-12-19,19.03,Real
7466,2001-12-18,18.51,Real
7467,2001-12-17,18.58,Real
7468,2001-12-14,18.54,Real
7469,2001-12-13,17.8,Real
7470,2001-12-12,18.13,Real
7471,2001-12-11,17.61,Real
7472,2001-12-10,18.03,Real
7473,2001-12-07,17.81,Real
7474,2001-12-06,18.57,Real
7475,2001-12-05,19.27,Real
7476,2001-12-04,19.28,Real
7477,2001-12-03,20.0,Real
7478,2001-11-30,18.92,Real
7479,2001-11-29,18.54,Real
7480,2001-11-28,18.81,Real
7481,2001-11-27,19.09,Real
7482,2001-11-26,18.66,Real
7483,2001-11-23,19.4,Real
7484,2001-11-22,19.65,Real
7485,2001-11-21,18.44,Real
7486,2001-11-20,18.82,Real
7487,2001-11-19,16.55,Real
7488,2001-11-16,16.86,Real
7489,2001-11-15,16.51,Real
7490,2001-11-14,18.78,Real
7491,2001-11-13,20.47,Real
7492,2001-11-12,19.48,Real
7493,2001-11-09,20.72,Real
7494,2001-11-08,19.54,Real
7495,2001-11-07,18.86,Real
7496,2001-11-06,18.64,Real
7497,2001-11-05,18.78,Real
7498,2001-11-02,18.63,Real
7499,2001-11-01,19.39,Real
7500,2001-10-31,19.63,Real
7501,2001-10-30,20.41,Real
7502,2001-10-29,20.55,Real
7503,2001-10-26,20.31,Real
7504,2001-10-25,20.67,Real
7505,2001-10-24,20.37,Real
7506,2001-10-23,20.56,Real
7507,2001-10-22,20.38,Real
7508,2001-10-19,19.91,Real
7509,2001-10-18,19.21,Real
7510,2001-10-17,19.47,Real
7511,2001-10-16,20.47,Real
7512,2001-10-15,20.36,Real
7513,2001-10-12,20.57,Real
7514,2001-10-11,21.38,Real
7515,2001-10-10,21.02,Real
7516,2001-10-09,20.65,Real
7517,2001-10-08,20.91,Real
7518,2001-10-05,21.46,Real
7519,2001-10-04,20.94,Real
7520,2001-10-03,20.63,Real
7521,2001-10-02,21.29,Real
7522,2001-10-01,21.22,Real
7523,2001-09-28,21.87,Real
7524,2001-09-27,21.47,Real
7525,2001-09-26,20.67,Real
7526,2001-09-25,20.13,Real
7527,2001-09-24,20.63,Real
7528,2001-09-21,25.17,Real
7529,2001-09-20,25.57,Real
7530,2001-09-19,25.44,Real
7531,2001-09-18,27.54,Real
7532,2001-09-17,28.32,Real
7533,2001-09-14,29.22,Real
7534,2001-09-13,28.2,Real
7535,2001-09-12,28.24,Real
7536,2001-09-11,29.12,Real
7537,2001-09-10,27.59,Real
7538,2001-09-07,27.54,Real
7539,2001-09-06,26.61,Real
7540,2001-09-05,26.27,Real
7541,2001-09-04,26.27,Real
7542,2001-09-03,26.52,Real
7543,2001-08-31,26.8,Real
7544,2001-08-30,26.7,Real
7545,2001-08-29,26.67,Real
7546,2001-08-28,26.46,Real
7547,2001-08-27,26.22,Real
7548,2001-08-24,26.33,Real
7549,2001-08-23,25.66,Real
7550,2001-08-22,25.71,Real
7551,2001-08-21,25.36,Real
7552,2001-08-20,24.35,Real
7553,2001-08-17,24.68,Real
7554,2001-08-16,25.18,Real
7555,2001-08-15,25.61,Real
7556,2001-08-14,25.71,Real
7557,2001-08-13,25.88,Real
7558,2001-08-10,25.78,Real
7559,2001-08-09,25.28,Real
7560,2001-08-08,25.61,Real
7561,2001-08-07,25.94,Real
7562,2001-08-06,25.39,Real
7563,2001-08-03,25.6,Real
7564,2001-08-02,25.49,Real
7565,2001-08-01,24.23,Real
7566,2001-07-31,24.35,Real
7567,2001-07-30,24.46,Real
7568,2001-07-27,24.82,Real
7569,2001-07-26,24.94,Real
7570,2001-07-25,24.9,Real
7571,2001-07-24,24.37,Real
7572,2001-07-23,24.44,Real
7573,2001-07-20,23.43,Real
7574,2001-07-19,23.35,Real
7575,2001-07-18,23.1,Real
7576,2001-07-17,23.9,Real
7577,2001-07-16,23.58,Real
7578,2001-07-13,24.02,Real
7579,2001-07-12,23.62,Real
7580,2001-07-11,24.44,Real
7581,2001-07-10,24.69,Real
7582,2001-07-09,25.59,Real
7583,2001-07-06,26.55,Real
7584,2001-07-05,25.69,Real
7585,2001-07-04,25.97,Real
7586,2001-07-03,25.56,Real
7587,2001-07-02,25.73,Real
7588,2001-06-29,26.21,Real
7589,2001-06-28,25.68,Real
7590,2001-06-27,26.25,Real
7591,2001-06-26,27.66,Real
7592,2001-06-25,27.36,Real
7593,2001-06-22,26.86,Real
7594,2001-06-21,26.7,Real
7595,2001-06-20,26.24,Real
7596,2001-06-19,26.68,Real
7597,2001-06-18,27.61,Real
7598,2001-06-15,28.13,Real
7599,2001-06-14,28.5,Real
7600,2001-06-13,29.13,Real
7601,2001-06-12,29.03,Real
7602,2001-06-11,29.57,Real
7603,2001-06-08,28.88,Real
7604,2001-06-07,28.55,Real
7605,2001-06-06,28.73,Real
7606,2001-06-05,29.25,Real
7607,2001-06-04,28.95,Real
7608,2001-06-01,28.86,Real
7609,2001-05-31,28.55,Real
7610,2001-05-30,28.92,Real
7611,2001-05-29,29.11,Real
7612,2001-05-25,28.69,Real
7613,2001-05-24,28.85,Real
7614,2001-05-23,29.51,Real
7615,2001-05-22,29.72,Real
7616,2001-05-21,29.8,Real
7617,2001-05-18,29.3,Real
7618,2001-05-17,28.57,Real
7619,2001-05-16,28.19,Real
7620,2001-05-15,27.88,Real
7621,2001-05-14,27.77,Real
7622,2001-05-11,27.97,Real
7623,2001-05-10,28.27,Real
7624,2001-05-09,27.46,Real
7625,2001-05-08,27.45,Real
7626,2001-05-07,27.71,Real
7627,2001-05-04,27.59,Real
7628,2001-05-03,27.46,Real
7629,2001-05-02,26.82,Real
7630,2001-05-01,27.31,Real
7631,2001-04-30,27.21,Real
7632,2001-04-27,26.85,Real
7633,2001-04-26,26.71,Real
7634,2001-04-25,25.49,Real
7635,2001-04-24,25.76,Real
7636,2001-04-23,25.42,Real
7637,2001-04-20,25.57,Real
7638,2001-04-19,25.86,Real
7639,2001-04-18,26.11,Real
7640,2001-04-17,26.99,Real
7641,2001-04-16,26.8,Real
7642,2001-04-13,26.8,Real
7643,2001-04-12,27.12,Real
7644,2001-04-11,26.08,Real
7645,2001-04-10,25.64,Real
7646,2001-04-09,24.37,Real
7647,2001-04-06,24.02,Real
7648,2001-04-05,24.87,Real
7649,2001-04-04,24.35,Real
7650,2001-04-03,23.47,Real
7651,2001-04-02,23.31,Real
7652,2001-03-30,23.5,Real
7653,2001-03-29,23.77,Real
7654,2001-03-28,24.5,Real
7655,2001-03-27,24.41,Real
7656,2001-03-26,24.01,Real
7657,2001-03-23,23.94,Real
7658,2001-03-22,23.45,Real
7659,2001-03-21,23.21,Real
7660,2001-03-20,23.63,Real
7661,2001-03-19,23.19,Real
7662,2001-03-16,23.84,Real
7663,2001-03-15,23.37,Real
7664,2001-03-14,24.31,Real
7665,2001-03-13,24.8,Real
7666,2001-03-12,25.34,Real
7667,2001-03-09,25.78,Real
7668,2001-03-08,26.37,Real
7669,2001-03-07,25.91,Real
7670,2001-03-06,25.59,Real
7671,2001-03-05,25.98,Real
7672,2001-03-02,25.28,Real
7673,2001-03-01,24.76,Real
7674,2001-02-28,25.16,Real
7675,2001-02-27,25.28,Real
7676,2001-02-26,25.84,Real
7677,2001-02-23,26.12,Real
7678,2001-02-22,25.75,Real
7679,2001-02-21,26.1,Real
7680,2001-02-20,26.45,Real
7681,2001-02-19,27.05,Real
7682,2001-02-16,26.61,Real
7683,2001-02-15,26.33,Real
7684,2001-02-14,27.89,Real
7685,2001-02-13,28.0,Real
7686,2001-02-12,29.32,Real
7687,2001-02-09,29.53,Real
7688,2001-02-08,30.68,Real
7689,2001-02-07,29.54,Real
7690,2001-02-06,29.1,Real
7691,2001-02-05,29.25,Real
7692,2001-02-02,28.9,Real
7693,2001-02-01,27.17,Real
7694,2001-01-31,26.59,Real
7695,2001-01-30,26.32,Real
7696,2001-01-29,26.95,Real
7697,2001-01-26,27.04,Real
7698,2001-01-25,26.94,Real
7699,2001-01-24,27.04,Real
7700,2001-01-23,27.02,Real
7701,2001-01-22,27.69,Real
7702,2001-01-19,26.29,Real
7703,2001-01-18,24.74,Real
7704,2001-01-17,24.27,Real
7705,2001-01-16,25.52,Real
7706,2001-01-15,26.03,Real
7707,2001-01-12,25.63,Real
7708,2001-01-11,25.6,Real
7709,2001-01-10,24.98,Real
7710,2001-01-09,24.13,Real
7711,2001-01-08,24.75,Real
7712,2001-01-05,24.77,Real
7713,2001-01-04,24.57,Real
7714,2001-01-03,23.44,Real
7715,2001-01-02,23.43,Real
7716,2000-12-29,22.58,Real
7717,2000-12-28,22.29,Real
7718,2000-12-27,22.58,Real
7719,2000-12-22,22.23,Real
7720,2000-12-21,22.4,Real
7721,2000-12-20,23.29,Real
7722,2000-12-19,24.36,Real
7723,2000-12-18,25.11,Real
7724,2000-12-15,24.44,Real
7725,2000-12-14,24.32,Real
7726,2000-12-13,26.84,Real
7727,2000-12-12,26.81,Real
7728,2000-12-11,27.28,Real
7729,2000-12-08,26.85,Real
7730,2000-12-07,27.85,Real
7731,2000-12-06,27.47,Real
7732,2000-12-05,28.88,Real
7733,2000-12-04,30.37,Real
7734,2000-12-01,31.59,Real
7735,2000-11-30,32.53,Real
7736,2000-11-29,32.45,Real
7737,2000-11-28,32.59,Real
7738,2000-11-27,33.47,Real
7739,2000-11-24,33.35,Real
7740,2000-11-23,33.29,Real
7741,2000-11-22,33.11,Real
7742,2000-11-21,33.33,Real
7743,2000-11-20,34.23,Real
7744,2000-11-17,33.09,Real
7745,2000-11-16,34.16,Real
7746,2000-11-15,33.82,Real
7747,2000-11-14,33.05,Real
7748,2000-11-13,32.5,Real
7749,2000-11-10,32.26,Real
7750,2000-11-09,31.79,Real
7751,2000-11-08,31.3,Real
7752,2000-11-07,31.59,Real
7753,2000-11-06,31.0,Real
7754,2000-11-03,30.81,Real
7755,2000-11-02,30.81,Real
7756,2000-11-01,31.62,Real
7757,2000-10-31,30.15,Real
7758,2000-10-30,31.09,Real
7759,2000-10-27,31.31,Real
7760,2000-10-26,31.48,Real
7761,2000-10-25,31.17,Real
7762,2000-10-24,31.81,Real
7763,2000-10-23,30.98,Real
7764,2000-10-20,30.16,Real
7765,2000-10-19,31.29,Real
7766,2000-10-18,30.98,Real
7767,2000-10-17,30.38,Real
7768,2000-10-16,32.03,Real
7769,2000-10-13,33.5,Real
7770,2000-10-12,33.45,Real
7771,2000-10-11,31.25,Real
7772,2000-10-10,30.95,Real
7773,2000-10-09,29.99,Real
7774,2000-10-06,29.62,Real
7775,2000-10-05,29.19,Real
7776,2000-10-04,30.07,Real
7777,2000-10-03,30.64,Real
7778,2000-10-02,29.65,Real
7779,2000-09-29,28.42,Real
7780,2000-09-28,28.91,Real
7781,2000-09-27,29.78,Real
7782,2000-09-26,29.94,Real
7783,2000-09-25,30.01,Real
7784,2000-09-22,31.59,Real
7785,2000-09-21,32.18,Real
7786,2000-09-20,33.67,Real
7787,2000-09-19,33.48,Real
7788,2000-09-18,34.55,Real
7789,2000-09-15,33.68,Real
7790,2000-09-14,31.35,Real
7791,2000-09-13,31.08,Real
7792,2000-09-12,33.3,Real
7793,2000-09-11,36.87,Real
7794,2000-09-08,36.27,Real
7795,2000-09-07,37.43,Real
7796,2000-09-06,36.7,Real
7797,2000-09-05,35.72,Real
7798,2000-09-04,36.02,Real
7799,2000-09-01,35.09,Real
7800,2000-08-31,35.08,Real
7801,2000-08-30,34.13,Real
7802,2000-08-29,34.03,Real
7803,2000-08-28,33.29,Real
7804,2000-08-25,33.26,Real
7805,2000-08-24,31.67,Real
7806,2000-08-23,32.38,Real
7807,2000-08-22,30.18,Real
7808,2000-08-21,31.34,Real
7809,2000-08-18,30.76,Real
7810,2000-08-17,30.71,Real
7811,2000-08-16,29.66,Real
7812,2000-08-15,30.0,Real
7813,2000-08-14,29.24,Real
7814,2000-08-11,29.44,Real
7815,2000-08-10,28.98,Real
7816,2000-08-09,28.13,Real
7817,2000-08-08,27.58,Real
7818,2000-08-07,27.56,Real
7819,2000-08-04,28.01,Real
7820,2000-08-03,27.04,Real
7821,2000-08-02,26.8,Real
7822,2000-08-01,25.24,Real
7823,2000-07-31,25.3,Real
7824,2000-07-28,25.96,Real
7825,2000-07-27,25.6,Real
7826,2000-07-26,25.92,Real
7827,2000-07-25,25.78,Real
7828,2000-07-24,26.84,Real
7829,2000-07-21,26.68,Real
7830,2000-07-20,27.85,Real
7831,2000-07-19,28.33,Real
7832,2000-07-18,28.46,Real
7833,2000-07-17,28.44,Real
7834,2000-07-14,30.82,Real
7835,2000-07-13,31.15,Real
7836,2000-07-12,30.27,Real
7837,2000-07-11,29.83,Real
7838,2000-07-10,30.58,Real
7839,2000-07-07,30.62,Real
7840,2000-07-06,30.67,Real
7841,2000-07-05,30.35,Real
7842,2000-07-04,30.73,Real
7843,2000-07-03,32.15,Real
7844,2000-06-30,31.58,Real
7845,2000-06-29,31.05,Real
7846,2000-06-28,31.15,Real
7847,2000-06-27,30.47,Real
7848,2000-06-26,30.9,Real
7849,2000-06-23,31.02,Real
7850,2000-06-22,30.61,Real
7851,2000-06-21,30.71,Real
7852,2000-06-20,28.86,Real
7853,2000-06-19,27.69,Real
7854,2000-06-16,28.68,Real
7855,2000-06-15,29.77,Real
7856,2000-06-14,30.12,Real
7857,2000-06-13,30.4,Real
7858,2000-06-12,30.1,Real
7859,2000-06-09,29.0,Real
7860,2000-06-08,29.34,Real
7861,2000-06-07,28.32,Real
7862,2000-06-06,28.42,Real
7863,2000-06-05,28.27,Real
7864,2000-06-02,29.35,Real
7865,2000-06-01,29.69,Real
7866,2000-05-31,29.64,Real
7867,2000-05-30,29.89,Real
7868,2000-05-26,30.09,Real
7869,2000-05-25,29.62,Real
7870,2000-05-24,28.97,Real
7871,2000-05-23,28.12,Real
7872,2000-05-22,28.45,Real
7873,2000-05-19,29.01,Real
7874,2000-05-18,28.9,Real
7875,2000-05-17,28.4,Real
7876,2000-05-16,28.78,Real
7877,2000-05-15,28.26,Real
7878,2000-05-12,27.98,Real
7879,2000-05-11,27.22,Real
7880,2000-05-10,26.59,Real
7881,2000-05-09,26.69,Real
7882,2000-05-08,26.03,Real
7883,2000-05-05,24.93,Real
7884,2000-05-04,25.06,Real
7885,2000-05-03,25.13,Real
7886,2000-05-02,24.73,Real
7887,2000-04-28,23.79,Real
7888,2000-04-27,23.07,Real
7889,2000-04-26,22.9,Real
7890,2000-04-25,23.36,Real
7891,2000-04-20,23.57,Real
7892,2000-04-19,23.5,Real
7893,2000-04-18,22.67,Real
7894,2000-04-17,22.2,Real
7895,2000-04-14,22.13,Real
7896,2000-04-13,22.65,Real
7897,2000-04-12,21.4,Real
7898,2000-04-11,21.05,Real
7899,2000-04-10,21.08,Real
7900,2000-04-07,22.63,Real
7901,2000-04-06,22.9,Real
7902,2000-04-05,22.98,Real
7903,2000-04-04,23.26,Real
7904,2000-04-03,24.62,Real
7905,2000-03-31,23.98,Real
7906,2000-03-30,23.94,Real
7907,2000-03-29,23.77,Real
7908,2000-03-28,24.8,Real
7909,2000-03-27,25.16,Real
7910,2000-03-24,25.74,Real
7911,2000-03-23,25.32,Real
7912,2000-03-22,25.77,Real
7913,2000-03-21,24.93,Real
7914,2000-03-20,25.59,Real
7915,2000-03-17,27.87,Real
7916,2000-03-16,27.97,Real
7917,2000-03-15,28.03,Real
7918,2000-03-14,28.83,Real
7919,2000-03-13,29.25,Real
7920,2000-03-10,28.97,Real
7921,2000-03-09,29.11,Real
7922,2000-03-08,31.41,Real
7923,2000-03-07,31.93,Real
7924,2000-03-06,30.08,Real
7925,2000-03-03,29.83,Real
7926,2000-03-02,30.12,Real
7927,2000-03-01,29.78,Real
7928,2000-02-29,29.01,Real
7929,2000-02-28,28.7,Real
7930,2000-02-25,28.53,Real
7931,2000-02-24,28.21,Real
7932,2000-02-23,27.92,Real
7933,2000-02-22,27.22,Real
7934,2000-02-21,26.93,Real
7935,2000-02-18,27.26,Real
7936,2000-02-17,27.54,Real
7937,2000-02-16,28.11,Real
7938,2000-02-15,28.12,Real
7939,2000-02-14,28.03,Real
7940,2000-02-11,27.82,Real
7941,2000-02-10,27.32,Real
7942,2000-02-09,27.44,Real
7943,2000-02-08,27.61,Real
7944,2000-02-07,27.94,Real
7945,2000-02-04,27.48,Real
7946,2000-02-03,27.6,Real
7947,2000-02-02,27.15,Real
