IdAluno,IdAlunoObs,IdTipoOcorrencia,StImpedimento,DataOcorrencia,IdUsuarioRegistro,ObservacaoRegistro,DataLiberacao,IdUsuarioLiberacao,ObservacaoLiberacao,DataInclusao,StExibirInternet,IdProfessorRegistro,DataInicialAtestado,DataFinalAtestado
473,177,18,False,2021-08-09 00:00:00,298,Escuta e  orientação com a genitora.,,,,2021-12-01 13:44:00,False,,,
605,178,13,False,2021-12-16 00:00:00,15,Aluna desativada a pedido da Profª Adriana,,,,2021-12-16 16:15:00,False,,,
606,179,13,False,2021-12-16 00:00:00,15,Aluno desativado a pedido da Profª Adriana,,,,2021-12-16 16:17:00,False,,,
720,180,13,False,2021-12-16 00:00:00,15,Aluno desativado a pedido da Profª Adriana,,,,2021-12-16 16:19:00,False,,,
427,181,13,False,2022-01-19 00:00:00,15,Não tínhamos turma de manhã e por conta o período escolar integral ...e a mãe não quis tentar outra escola pois disse que aluna cuida dos irmãos menores no período da manhã pois a mãe trabalha.,,,,2022-01-19 12:27:00,False,,,
255,183,20,False,2022-01-19 00:00:00,298,Ansiedade elevada e teme que atrapalhe novamente seu ano letivo.,,,,2022-01-26 11:38:00,False,,,
400,184,20,False,2022-01-11 00:00:00,298,Preocupação com situações diárias.,,,,2022-01-26 11:39:00,False,,,
93,185,20,False,2022-01-20 00:00:00,298,Mudança de escola.,,,,2022-01-26 11:41:00,False,,,
311,186,20,False,2022-01-20 00:00:00,298,Ansiedade elevada teme atrapalhar o ano letivo.,,,,2022-01-26 11:42:00,False,,,
171,187,22,False,2022-01-11 00:00:00,298,"Tristeza frequente, teme atrapalhar o ano letivo.",,,,2022-01-26 11:44:00,False,,,
171,188,15,False,2022-01-20 00:00:00,298,Dinâmica familiar tem interferido no seu desempenho diário.,,,,2022-01-26 11:45:00,False,,,
773,189,20,False,2022-01-19 00:00:00,298,Ansiedade tem interferido nas relações interpessoais.,,,,2022-01-26 11:46:00,False,,,
91,190,20,False,2022-01-20 00:00:00,298,Ansiedade elevada teme interferir no ano letivo.,,,,2022-01-26 11:50:00,False,,,
311,191,22,False,2022-02-01 00:00:00,298,Preocupação com inicio do ano letivo escolar. Segue em atendimento psicológico e observação equipe pedagógica.,,,,2022-02-01 17:11:00,False,,,
146,192,21,False,2022-02-01 00:00:00,298,Segue em atendimento psicológico e observação equipe pedagógica.,,,,2022-02-01 17:16:00,False,,,
661,193,18,False,2022-01-31 00:00:00,298,"Em contato com Janaina (genitora) de Murillo, a mesma relata estar muito feliz com a evolução acadêmica e comportamental  do filho. Oriento a continuidade do acompanhamento psicológico e psicopedagógico.",,,,2022-02-03 10:50:00,False,,,
702,194,18,False,2022-01-31 00:00:00,298,"Em contato com Elaine (genitora) de DVIA, a mesma relata estar muito feliz com a evolução acadêmica e comportamental  do filho. Oriento a continuidade do acompanhamento psicológico e psicopedagógico.",,,,2022-02-03 10:54:00,False,,,
301,195,18,False,2022-02-02 00:00:00,298,"Erika genitora de Guilherme relata que o mesmo iniciou acompanhamento psiquiátrico, e necessita continuidade de atendimento psicológico e iniciar acompanhamento psicopedagógico.",,,,2022-02-03 13:28:00,False,,,
483,196,18,False,2022-02-03 00:00:00,298,"Luciana genitora Laise, solicita continuidade do atendimento psicológico devido quadro de ansiedade elevado de Laise.",,,,2022-02-03 14:26:00,False,,,
171,197,21,False,2022-02-07 00:00:00,298,Segue em acompanhamento psico e observação da equipe pedagógica.,,,,2022-02-07 10:20:00,False,,,
483,198,20,False,2022-02-07 00:00:00,298,Segue em atendimento psico e observação da equipe pedagógica.,,,,2022-02-07 14:49:00,False,,,
171,199,18,False,2022-02-09 00:00:00,298,"Genitor comparece ao atendimento para retirada de encaminhamento e relatório psiquiatrico, para melhor avaliação e conduta do atendimento da aluna. Segue em acompanhamento psicológico individual e familiar.",,,,2022-02-09 14:22:00,False,,,
521,200,13,False,2022-02-09 00:00:00,16,Aluna mudou de cidade,,,,2022-02-09 18:49:00,False,,,
709,201,13,False,2022-02-09 00:00:00,16,Aluna mudou de cidade,,,,2022-02-09 18:49:00,False,,,
93,202,26,False,2022-02-12 00:00:00,298,Motivada e se ajustando a novas rotinas.,,,,2022-02-12 09:57:00,False,,,
78,203,26,False,2022-02-12 00:00:00,298,"Motivada, focada em nova rotina de estudo.",,,,2022-02-12 10:13:00,False,,,
97,204,26,False,2022-02-12 00:00:00,298,"Bem adaptada a nova fase (escola, amigos e casa).Segue em acompanhamento psico.",,,,2022-02-12 11:33:00,False,,,
166,205,26,False,2022-02-12 00:00:00,298,Em processo de adaptação com essa nova fase de mudanças. Segue em atendimento psico.,,,,2022-02-12 11:35:00,False,,,
148,206,20,False,2022-02-12 00:00:00,298,Segue em acompanhamento psico.,,,,2022-02-12 12:15:00,False,,,
79,207,26,False,2022-02-12 00:00:00,298,segue em acompanhamentos psico.,,,,2022-02-14 08:52:00,False,,,
400,208,18,False,2022-02-15 00:00:00,298,Luana (genitora) entra em contato orientação para melhor compreensão do quadro da filha.,,,,2022-02-14 08:54:00,False,,,
333,209,21,False,2022-02-14 00:00:00,298,"Segue em atendimento psico, encaminhamento psiquiátrico e observação da equipe pedagógica.",,,,2022-02-14 14:56:00,False,,,
166,210,26,False,2022-02-19 00:00:00,298,Relata melhora na interação social o que tem ajudado na área acadêmica.,,,,2022-02-19 14:21:00,False,,,
78,211,26,False,2022-02-19 00:00:00,298,segue em acompanhamento psico.,,,,2022-02-19 14:35:00,False,,,
148,212,26,False,2022-02-19 00:00:00,298,segue em atendimento e orientação psico.,,,,2022-02-19 14:37:00,False,,,
97,213,20,False,2022-02-19 00:00:00,298,segue em atendimento e orientação psico.,,,,2022-02-19 14:43:00,False,,,
93,214,26,False,2022-02-19 00:00:00,298,segue em atendimento e orientação psico.,,,,2022-02-19 14:49:00,False,,,
333,215,18,False,2022-02-21 00:00:00,298,Orientação Juliana (genitora ) de Levi .,,,,2022-02-21 20:11:00,False,,,
333,216,26,False,2022-02-21 00:00:00,298,Reunião com diretora Dalila da escola Boa Vista. Orientação e conduta.,,,,2022-02-21 20:13:00,False,,,
333,217,21,False,2022-02-15 00:00:00,298,"Segue em atendimento psico, indicação para psicopedagogia.",,,,2022-02-21 20:14:00,False,,,
171,218,21,False,2022-02-21 00:00:00,298,Segue em atendimento psico e observação equipe pedagogica.,,,,2022-02-21 20:15:00,False,,,
171,219,21,False,2022-02-17 00:00:00,298,Segue em atendimento psicológico.,,,,2022-02-21 20:16:00,False,,,
77,220,26,False,2022-02-21 00:00:00,298,Reunião com Eliete para acompanhamentos das alunas que estão no apartamento em SP.,,,,2022-02-21 20:19:00,False,,,
301,221,18,False,2022-02-21 00:00:00,298,Entrevista com Erika (genitora) Guilherme para melhor compreensão e conduta. Segue em acompanhamento psicológico.,,,,2022-02-21 20:21:00,False,,,
456,222,18,False,2022-02-21 00:00:00,298,Escuta com Valéria (genitora) para melhor compreensão e conduta. Segue em atendimento psicológico e observação equipe pedagógica.,,,,2022-02-21 20:23:00,False,,,
683,223,18,False,2022-02-21 00:00:00,298,Escuta com Valeria (genitora) para melhor compreensão e conduta. Segue em atendimento psicológico e indicação psicopedagogica e observação da equipe pedagogica.,,,,2022-02-21 20:25:00,False,,,
230,224,18,False,2022-02-21 00:00:00,298,Istefania (genitora) Melissa entra em contato solicitando continuidade do  acompanhamento psicológico.,,,,2022-02-21 20:37:00,False,,,
8,225,26,False,2022-02-21 00:00:00,298,Segue em acompanhamento psicológico e observação equipe pedagógica.,,,,2022-02-21 20:38:00,False,,,
51,226,20,False,2022-02-21 00:00:00,298,Orientação e sugestão de técnicas de enfrentamento e manejo da ansiedade.,,,,2022-02-21 20:39:00,False,,,
148,227,18,False,2022-02-20 00:00:00,298,Sandra (genitora) relata preocupação com quadro de ansiedade elevada de Aline. Oriento e segue em acompanhamento psicológico aluna e indicação suporte familiar.,,,,2022-02-21 20:41:00,False,,,
166,228,20,False,2022-02-21 00:00:00,298,Diário das emoções. Segue em acompanhamento psicológico.,,,,2022-02-21 20:43:00,False,,,
34,229,26,False,2022-02-15 00:00:00,298,Orientação psico.,,,,2022-02-21 20:58:00,False,,,
168,230,20,False,2022-01-27 00:00:00,298,Segue em acompanhamento psicológico e observação pedagógica.,,,,2022-02-21 21:29:00,False,,,
168,231,20,False,2022-02-08 00:00:00,298,Segue em acompanhamento psicológico e observação pedagógica.,,,,2022-02-21 21:30:00,False,,,
168,232,18,False,2022-02-08 00:00:00,298,Monica (genitora) entra em contato devido regressão no quadro de Jennyfer.,,,,2022-02-21 21:32:00,False,,,
168,233,21,False,2022-02-15 00:00:00,298,Segue em acompanhamento psicológico e observação pedagógica.,,,,2022-02-21 21:33:00,False,,,
400,234,18,False,2022-02-10 00:00:00,298,Realizado  entrevista com Luana (genitora) de Heloisa para melhor compreensão e condução do acompanhamentos. Segue em atendimento e observação pedagógica.,,,,2022-02-21 21:38:00,False,,,
400,236,20,False,2022-02-03 00:00:00,298,Segue em acompanhamento psicológico e observação equipe pedagógica.,,,,2022-02-21 21:42:00,False,,,
255,237,20,False,2022-02-09 00:00:00,298,Segue em atendimento psicológico e observação pedagógica.,,,,2022-02-21 21:46:00,False,,,
360,238,18,False,2022-02-18 00:00:00,298,Sandra ( genitora) de Barbara relata que pai de dela esta novamente hospitalizado que tem deixado Barbara muito emotiva e agitada.,,,,2022-02-21 21:47:00,False,,,
412,239,20,False,2022-02-22 00:00:00,298,Segue em acompanhamento psicológico  devido ansiedade elevada que vem interferindo na sociabilização  e observação professores,,,,2022-02-22 15:55:00,False,,,
146,240,20,False,2022-02-22 00:00:00,298,Segue em atendimento psicológico e observação equipe pedagógica.,,,,2022-02-22 15:58:00,False,,,
662,241,13,False,2022-02-25 00:00:00,16,Conflito de horários da escola com as aulas da Passos Mágicos,,,,2022-02-25 17:59:00,False,,,
371,242,18,False,2022-03-02 00:00:00,298,Genitora da aluna entra em contato devido ainda não esta inserida  em nenhum grupo da PM.  Verifico porem  a aluna esta no grupo da fase 1 A  oriento  a  mãe   a  verificar o celular da Ana  pois esta inserida no grupo.,,,,2022-03-02 14:49:00,False,,,
661,243,18,False,2022-03-03 00:00:00,298,"Janaina relata que Murillo esta bem na na escola, com muitos elogios da parte pedagógica.  Segue em atendimento psicológico e  observação da equipe pedagógica.",,,,2022-03-03 16:54:00,False,,,
91,244,20,False,2022-02-22 00:00:00,298,Segue em atendimento psico e observação equipe pedagógica.,,,,2022-03-03 17:02:00,False,,,
91,245,21,False,2022-03-03 00:00:00,298,"Segue em acompanhamento psico, indicação atendimentos familiar e segue em obs equipe pedagógica.",,,,2022-03-03 17:04:00,False,,,
309,246,20,False,2022-03-03 00:00:00,298,Segue em atendimento psico e obs equipe pedagógica.,,,,2022-03-03 17:06:00,False,,,
600,247,17,False,2022-03-03 00:00:00,298,Segue em atendimento psicologico e obs equipe pedagógica.,,,,2022-03-03 18:02:00,False,,,
513,248,20,False,2022-03-03 00:00:00,298,Nicoly entra em contato e solicita atendimento psico.,,,,2022-03-03 18:47:00,False,,,
148,249,20,False,2022-03-05 00:00:00,298,Segue em acompanhamento psico.,,,,2022-03-07 09:29:00,False,,,
166,250,20,False,2022-03-05 00:00:00,298,Segue em acompanhamento psico. Sugestão RPD.,,,,2022-03-07 09:41:00,False,,,
12,251,26,False,2022-03-05 00:00:00,298,Segue em acompanhamento psico.,,,,2022-03-07 09:44:00,False,,,
4,252,26,False,2022-03-05 00:00:00,298,Segue em acompanhamento psico.,,,,2022-03-07 09:46:00,False,,,
78,253,20,False,2022-03-05 00:00:00,298,Segue em acompanhamento psico.,,,,2022-03-07 10:05:00,False,,,
171,254,21,False,2022-02-28 00:00:00,298,Segue em acompanhamento psico.,,,,2022-03-07 10:09:00,False,,,
171,255,21,False,2022-03-07 00:00:00,298,Segue em acompanhamento psico.,,,,2022-03-07 10:09:00,False,,,
333,256,26,False,2022-03-07 00:00:00,298,Segue em acompanhamento psico.,,,,2022-03-07 10:25:00,False,,,
295,257,26,False,2022-03-07 00:00:00,298,Segue em acompanhamento psico.,,,,2022-03-07 10:40:00,False,,,
672,258,18,False,2022-03-07 00:00:00,298,Leticia genitora de Rhayssa entrou em contato para solicitar atendimento.,,,,2022-03-07 10:54:00,False,,,
91,259,21,False,2022-03-07 00:00:00,298,Segue em acompanhamento psicológico e observação equipe pedagógica.,,,,2022-03-07 11:35:00,False,,,
168,260,21,False,2022-02-23 00:00:00,298,Segue em acompanhamento psicológico e observação equipe pedagógica.,,,,2022-03-07 12:01:00,False,,,
168,261,21,False,2022-02-28 00:00:00,298,Segue em acompanhamento psicológico e observação equipe pedagógica.,,,,2022-03-07 12:01:00,False,,,
830,262,18,False,2022-03-07 00:00:00,298,Indicado para avaliação psicológica pela prof Adriana. Realizo contato com Roberta (genitora),,,,2022-03-07 13:35:00,False,,,
818,263,18,False,2022-03-07 00:00:00,298,Indicado para avaliação psicológica pela prof Adriana. Realizo contato com Camila (genitora),,,,2022-03-07 13:45:00,False,,,
122,264,17,False,2022-03-07 00:00:00,298,"Entra em contato solicitando acompanhamentos psicológico, devido quadro de desatenção e baixa concentração.",,,,2022-03-07 15:18:00,False,,,
311,265,20,False,2022-02-15 00:00:00,298,Segue em atendimento psicológico e obs. equipe pedagógica.,,,,2022-03-07 17:00:00,False,,,
311,266,20,False,2022-02-22 00:00:00,298,Segue em atendimento psicológico e obs. equipe pedagógica.,,,,2022-03-07 17:00:00,False,,,
311,267,20,False,2022-03-07 00:00:00,298,Segue em atendimento psicológico e obs. equipe pedagógica.,,,,2022-03-07 17:01:00,False,,,
168,268,20,False,2022-03-07 00:00:00,298,Segue em atendimento psicológico e obs. equipe pedagógica.,,,,2022-03-07 17:02:00,False,,,
360,269,20,False,2022-02-23 00:00:00,298,Segue em atendimento psicológico e observação equipe pedagógica.,,,,2022-03-08 14:05:00,False,,,
360,270,18,False,2022-03-07 00:00:00,298,Sandra relata que Barbara tem estado muito emotiva e agitada devido o quadro do pai ter se agravado.,,,,2022-03-08 14:11:00,False,,,
201,271,18,False,2022-03-07 00:00:00,298,Fatima genitora de Karol entra em contato solicitando acompanhamento psicológico.,,,,2022-03-08 14:13:00,False,,,
146,272,22,False,2022-03-08 00:00:00,298,segue em acompanhamento psicológico e observação equipe pedagógica.,,,,2022-03-08 14:24:00,False,,,
457,273,20,False,2022-03-08 00:00:00,298,Segue em atendimento psicológico e observação da equipe pedagógica.,,,,2022-03-08 15:04:00,False,,,
24,274,20,False,2022-03-01 00:00:00,298,Segue em acompanhamento psicológico e observação do equipe pedagógica.,,,,2022-03-08 16:14:00,False,,,
8,275,29,False,2022-03-08 00:00:00,15,"A pedido da orientadora Marta Silva, aluna precisa do Computador para as aulas da USP.",,,,2022-03-08 17:43:00,False,,,
749,276,29,False,2022-03-08 00:00:00,15,"A pedido da orientadora Marta Silva, aluna precisa do Computador para as aulas da USP.",,,,2022-03-08 17:43:00,False,,,
758,277,29,False,2022-03-08 00:00:00,15,"A pedido da orientadora Marta Silva, aluna precisa do Computador para as aulas da USP.",,,,2022-03-08 17:44:00,False,,,
98,278,26,False,2022-03-08 00:00:00,298,Orientação psico.,,,,2022-03-08 18:31:00,False,,,
24,279,20,False,2022-03-09 00:00:00,298,Segue em acompanhamento psicológico e observação do equipe pedagógica.,,,,2022-03-09 09:52:00,False,,,
483,280,18,False,2022-03-08 00:00:00,298,"Luciana entra em contato, relata que Laíse esta muito ansiosa o que vem atrapalhando seu desempenho acadêmico.",,,,2022-03-09 10:09:00,False,,,
412,281,20,False,2022-03-01 00:00:00,298,Segue em acompanhamento psicológico devido ansiedade elevada que vem interferindo na sociabilização e observação da equipe pedagógica.,,,,2022-03-09 10:25:00,False,,,
885,282,18,False,2022-03-09 00:00:00,298,"Valdilene entra em contato solicitando atendimento psicológico para a filha, pois a mesma esta apresentando comportamentos auto lesivos e perda de motivação que vem interferindo de forma negativa seu desempenho acadêmico.",,,,2022-03-09 11:47:00,False,,,
964,283,18,False,2022-03-09 00:00:00,298,Irmã entra em contato solicitando acompanhamento psicológico.,,,,2022-03-09 12:16:00,False,,,
331,284,18,False,2022-03-09 00:00:00,298,Situação de alta vulnerabilidade emocional.,,,,2022-03-09 16:42:00,False,,,
594,285,18,False,2022-03-09 00:00:00,298,Realizado entrevista com a genitora para retomada dos atendimentos psicológicos e psicopedagógico.,,,,2022-03-09 16:51:00,False,,,
885,286,20,False,2022-03-09 00:00:00,298,Segue em acompanhamento psicológico e observação da equipe pedagógica.,,,,2022-03-09 16:53:00,False,,,
751,287,26,False,2022-03-09 00:00:00,298,Orientação psico.,,,,2022-03-09 17:18:00,False,,,
3,288,26,False,2022-03-09 00:00:00,298,Segue em orientação psico e observação equipe pedagógica.,,,,2022-03-09 17:21:00,False,,,
846,289,18,False,2022-03-09 00:00:00,298,Agendamento de entrevista inicial com a genitora .,,,,2022-03-09 17:29:00,False,,,
855,290,18,False,2022-03-09 00:00:00,298,Agendamento de entrevista inicial com a genitora,,,,2022-03-09 17:31:00,False,,,
122,291,20,False,2022-03-14 00:00:00,298,"Ana relata ansiedade elevada,  preocupação e tristeza, pois teve sua casa inundada devido a forte chuva. Oriento e sugiro técnicas e estratégias para redução da ansiedade.",,,,2022-03-14 14:30:00,False,,,
164,292,26,False,2022-03-14 00:00:00,298,Encaminhado para acompanhamento psicológico pela equipe pedagógica (Marcio),,,,2022-03-14 17:56:00,False,,,
427,293,26,False,2022-03-14 00:00:00,298,Encaminhado para retomar acompanhamento psicológico pela equipe pedagógica (Marcio),,,,2022-03-14 17:57:00,False,,,
252,294,26,False,2022-03-14 00:00:00,298,Encaminhado para acompanhamento psicológico pela equipe pedagógica (Marcio),,,,2022-03-14 17:58:00,False,,,
