IdFaseNota,IdPeriodo,IdSerie,NumeroFase,NomeFase,CabecBoletim,ImprimirBoletimNotaParcial,ImprimirBoletimNPNaoConfirmada,ImprimirBoletimNota,ImprimirBoletimFaltas,StFaseInformada,StCalcularDisciplinaComposta,IdFormulaComposicaoNota,IdFormulaNota,MediaMinimaAprovacao,ValorArredondamentoMedia,IdFormulaAprovacao,IdFormulaFalta,IdFaseNotaAprovacao,IdFaseNotaReprovacao,DataInicioExibicao,NumeroOrdemExibicao,NumeroSemanasLetivas,StCalcularSituacaoGeral,IdFormulaAprovacaoFrequencia,ValorNotaMaxima,DataInicialPeriodoAula,DataFinalPeriodoAula,StCalcDiscCompUtilizaFormulaFN,DataLimiteDigitacaoNota,NumeroDiasLetivos,StDispensarNotaAutomatica,TipoDispensaAutomatica,StConfirmarDispensaAutomatica,SituacaoReprovadoFrequencia,SituacaoAprovado,SituacaoReprovado,StFaseNotaSempreCalcular,TipoInformada,StPermiteProfessorImportarPadraoAvaliacao,StPermiteProfessorInserirEditarAvaliacao,StPermiteProfessorInserirBloco
131,4,48,1,2° SEMESTRE,2° SEM,False,False,True,True,True,False,46.0,,,,,,,,,1,,False,42.0,10.00,,,False,,,False,,False,R,A,R,False,FormulaComposicao,True,True,True
132,4,51,1,2° SEMESTRE,2° SEMESTR,False,False,True,True,True,False,36.0,,,,,,,,,1,,False,42.0,10.00,,,False,,,False,,False,R,A,R,False,FormulaComposicao,True,True,True
133,4,49,1,2° SEMESTRE,2° SEM,False,False,True,True,True,False,46.0,,,,,,,,,1,,False,42.0,10.00,,,False,,,False,,False,R,A,R,False,FormulaComposicao,True,True,True
134,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.00,,50.0,,135.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
135,5,2,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,5.00,,50.0,,136.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
136,5,2,3,2º SEMESTRE,2ºSEMESTRE,True,False,True,False,True,False,57.0,,5.00,,50.0,,137.0,,2022-11-30 00:00:00,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
137,5,2,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,5.00,,50.0,,139.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
138,5,2,6,MÉDIA ANUAL,MÉDIA,False,False,False,False,False,False,,48.0,5.00,,50.0,,284.0,,,6,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
139,5,2,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,5.00,,50.0,,138.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
140,5,38,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,141.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
141,5,38,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,142.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
142,5,38,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,143.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
143,5,38,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,145.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
144,5,38,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
145,5,38,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,144.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
146,5,41,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,147.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
147,5,41,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,148.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
148,5,41,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,149.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
149,5,41,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,151.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
150,5,41,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
151,5,41,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,150.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
152,5,33,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,153.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
153,5,33,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,154.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
154,5,33,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,155.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
155,5,33,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,157.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
156,5,33,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
157,5,33,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,156.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
164,5,37,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,165.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
165,5,37,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,166.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
166,5,37,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,167.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
167,5,37,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,169.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
168,5,37,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
169,5,37,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,168.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
170,5,35,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,171.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
171,5,35,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,172.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
172,5,35,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,173.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
173,5,35,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,175.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
174,5,35,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
175,5,35,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,174.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
176,5,45,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,177.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
177,5,45,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,178.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
178,5,45,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,179.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
179,5,45,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,181.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
180,5,45,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
181,5,45,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,180.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
182,5,42,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,183.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
183,5,42,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,184.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
184,5,42,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,185.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
185,5,42,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,187.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
186,5,42,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
187,5,42,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,186.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
188,5,47,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,189.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
189,5,47,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,190.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
190,5,47,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,191.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
191,5,47,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,193.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
192,5,47,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
193,5,47,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,192.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
194,5,40,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,195.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
195,5,40,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,196.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
196,5,40,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,197.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
197,5,40,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,199.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
198,5,40,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
199,5,40,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,198.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
200,5,44,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,201.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
201,5,44,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,202.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
202,5,44,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,203.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
203,5,44,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,205.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
204,5,44,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
205,5,44,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,204.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
206,5,34,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,207.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
207,5,34,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,208.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
208,5,34,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,209.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
209,5,34,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,211.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
210,5,34,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
211,5,34,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,210.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
212,5,46,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,213.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
213,5,46,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,214.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
214,5,46,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,215.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
215,5,46,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,217.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
216,5,46,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
217,5,46,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,216.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
218,5,36,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,219.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
219,5,36,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,220.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
220,5,36,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,221.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
221,5,36,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,223.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
222,5,36,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
223,5,36,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,222.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
224,5,48,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,,,50.0,,225.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
225,5,48,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,,,50.0,,226.0,,,2,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
226,5,48,3,2º SEMESTRE,2º SEM,True,False,True,True,True,False,57.0,,,,50.0,,227.0,,,3,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
227,5,48,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,,,50.0,,229.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
228,5,48,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,,,50.0,,,,,6,,False,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,True,True,True
229,5,48,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,,,50.0,,228.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
230,5,8,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.00,,50.0,,231.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
231,5,8,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,5.00,,50.0,,232.0,,,2,,False,,10.00,2022-01-01 00:00:00,2022-07-10 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
232,5,8,3,2º SEMESTRE,2ºSEMESTRE,True,False,True,True,True,False,57.0,,5.00,,50.0,,233.0,,,3,,False,,10.00,2022-07-25 00:00:00,2022-12-31 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
233,5,8,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,5.00,,50.0,,235.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
234,5,8,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,5.00,,50.0,,322.0,,,6,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
235,5,8,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,5.00,,50.0,,234.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
236,5,11,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.00,,50.0,,237.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
237,5,11,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,5.00,,50.0,,238.0,,,2,,False,,10.00,2022-01-01 00:00:00,2022-07-10 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
238,5,11,3,2º SEMESTRE,2ºSEMESTRE,True,False,True,True,True,False,57.0,,5.00,,50.0,,239.0,,,3,,False,,10.00,2022-07-25 00:00:00,2022-12-31 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
239,5,11,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,5.00,,50.0,,241.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
240,5,11,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,5.00,,50.0,,323.0,,,6,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
241,5,11,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,5.00,,50.0,,240.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
242,5,15,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.00,,50.0,,243.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
243,5,15,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,5.00,,50.0,,244.0,,,2,,False,,10.00,2022-01-01 00:00:00,2022-07-10 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
244,5,15,3,2º SEMESTRE,2ºSEMESTRE,True,False,True,True,True,False,57.0,,5.00,,50.0,,245.0,,,3,,False,,10.00,2022-07-25 00:00:00,2022-12-31 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
245,5,15,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,5.00,,50.0,,247.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
246,5,15,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,5.00,,50.0,,324.0,,,6,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
247,5,15,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,5.00,,50.0,,246.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
248,5,25,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.00,,50.0,,249.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
249,5,25,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,5.00,,50.0,,250.0,,,2,,False,,10.00,2022-01-01 00:00:00,2022-07-10 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
250,5,25,3,2º SEMESTRE,2ºSEMESTRE,True,False,True,True,True,False,57.0,,5.00,,50.0,,251.0,,,3,,False,,10.00,2022-07-25 00:00:00,2022-12-31 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
251,5,25,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,5.00,,50.0,,253.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
252,5,25,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,5.00,,50.0,,327.0,,,6,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
253,5,25,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,5.00,,50.0,,252.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
254,5,24,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.00,,50.0,,255.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
255,5,24,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,5.00,,50.0,,256.0,,,2,,False,,10.00,2022-01-01 00:00:00,2022-07-10 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
256,5,24,3,2º SEMESTRE,2ºSEMESTRE,True,False,True,True,True,False,57.0,,5.00,,50.0,,257.0,,,3,,False,,10.00,2022-07-25 00:00:00,2022-12-31 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
257,5,24,4,DIAGNOSTICA 2,DIG2,False,False,False,False,True,False,56.0,,5.00,,50.0,,259.0,,,4,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
258,5,24,6,MÉDIA ANUAL,MÉDIA,False,False,True,False,False,False,,48.0,5.00,,50.0,,326.0,,,6,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
259,5,24,5,MÉDIA DIAGNÓSTICA,MED DIG,False,False,False,True,False,False,,49.0,5.00,,50.0,,258.0,,,5,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
260,5,29,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.00,,50.0,,261.0,,,1,,False,,10.00,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
261,5,29,2,1º SEMESTRE,1ºSEMESTRE,True,False,True,True,True,False,47.0,,5.00,,50.0,,262.0,,,2,,False,,10.00,2022-01-01 00:00:00,2022-07-10 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
262,5,29,3,2º SEMESTRE,2ºSEMESTRE,True,False,True,True,True,False,57.0,,5.00,,50.0,,263.0,,,3,,False,,10.00,2022-07-25 00:00:00,2022-12-31 00:00:00,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True
