IdMunicipio,NomeMunicipio,UF,CodigoIBGE
2797,LORENA,SP,3527207
2798,LORETO,MA,2106102
2799,LOURDES,SP,3527256
2800,LOUVEIRA,SP,3527306
2801,LUCAS DO RIO VERDE,MT,5105259
2802,LUCÉLIA,SP,3527405
2803,LUCENA,PB,2508604
2804,LUCIANÓPOLIS,SP,3527504
2805,LUCIÁRA,MT,5105309
2806,LUCRÉCIA,RN,2406908
2807,LUÍS ANTÔNIO,SP,3527603
2808,LUÍS CORREIA,PI,2205706
2809,LUÍS DOMINGUES,MA,2106201
2810,LUÍS EDUARDO MAGALHÃES,BA,2919553
2811,LUÍS GOMES,RN,2407005
2812,LUISBURGO,MG,3138674
2813,LUISLÂNDIA,MG,3138682
2814,LUIZ ALVES,SC,4210001
2815,LUIZIANA,PR,4113734
2816,LUIZIÂNIA,SP,3527702
2817,LUMINÁRIAS,MG,3138708
2818,LUNARDELLI,PR,4113759
2819,LUPÉRCIO,SP,3527801
2820,LUPIONÓPOLIS,PR,4113809
2821,LUTÉCIA,SP,3527900
2822,LUZ,MG,3138807
2823,LUZERNA,SC,4210035
2824,LUZIÂNIA,GO,5212501
2825,LUZILÂNDIA,PI,2205805
2826,LUZINÓPOLIS,TO,1712454
2827,MACAÉ,RJ,3302403
2828,MACAÍBA,RN,2407104
2829,MACAJUBA,BA,2919603
2830,MAÇAMBARA,RS,4311718
2831,MACAMBIRA,SE,2803708
2832,MACAPÁ,AP,1600303
2833,MACAPARANA,PE,2609006
2834,MACARANI,BA,2919702
2835,MACATUBA,SP,3528007
2836,MACAU,RN,2407203
2837,MACAUBAL,SP,3528106
2838,MACAÚBAS,BA,2919801
2839,MACEDÔNIA,SP,3528205
2840,MACEIÓ,AL,2704302
2841,MACHACALIS,MG,3138906
2842,MACHADINHO,RS,4311700
2843,MACHADINHO D OESTE,RO,1100130
2844,MACHADO,MG,3139003
2845,MACHADOS,PE,2609105
2846,MACIEIRA,SC,4210050
2847,MACUCO,RJ,3302452
2848,MACURURÉ,BA,2919900
2849,MADALENA,CE,2307635
2850,MADEIRO,PI,2205854
2851,MADRE DE DEUS,BA,2919926
2852,MADRE DE DEUS DE MINAS,MG,3139102
2853,MÃE D ÁGUA,PB,2508703
2854,MÃE DO RIO,PA,1504059
2855,MAETINGA,BA,2919959
2856,MAFRA,SC,4210100
2857,MAGALHÃES BARATA,PA,1504109
2858,MAGALHÃES DE ALMEIDA,MA,2106300
2859,MAGDA,SP,3528304
2860,MAGÉ,RJ,3302502
2861,MAIQUINIQUE,BA,2920007
2862,MAIRI,BA,2920106
2863,MAIRINQUE,SP,3528403
2864,MAIRIPORÃ,SP,3528502
2865,MAIRIPOTABA,GO,5212600
2866,MAJOR GERCINO,SC,4210209
2867,MAJOR ISIDORO,AL,2704401
2868,MAJOR SALES,RN,2407252
2869,MAJOR VIEIRA,SC,4210308
2870,MALACACHETA,MG,3139201
2871,MALHADA,BA,2920205
2872,MALHADA DE PEDRAS,BA,2920304
2873,MALHADA DOS BOIS,SE,2803807
2874,MALHADOR,SE,2803906
2875,MALLET,PR,4113908
2876,MALTA,PB,2508802
2877,MAMANGUAPE,PB,2508901
2878,MAMBAÍ,GO,5212709
2879,MAMBORÊ,PR,4114005
2880,MAMONAS,MG,3139250
2881,MAMPITUBA,RS,4311734
2882,MANACAPURU,AM,1302504
2883,MANAÍRA,PB,2509008
2884,MANAQUIRI,AM,1302553
2885,MANARI,PE,2609154
2886,MANAUS,AM,1302603
2887,MÂNCIO LIMA,AC,1200336
2888,MANDAGUAÇU,PR,4114104
2889,MANDAGUARI,PR,4114203
2890,MANDIRITUBA,PR,4114302
2891,MANDURI,SP,3528601
2892,MANFRINÓPOLIS,PR,4114351
2893,MANGA,MG,3139300
2894,MANGARATIBA,RJ,3302601
2895,MANGUEIRINHA,PR,4114401
2896,MANHUAÇU,MG,3139409
2897,MANHUMIRIM,MG,3139508
2898,MANICORÉ,AM,1302702
2899,MANOEL EMÍDIO,PI,2205904
2900,MANOEL RIBAS,PR,4114500
2901,MANOEL URBANO,AC,1200344
2902,MANOEL VIANA,RS,4311759
2903,MANOEL VITORINO,BA,2920403
2904,MANSIDÃO,BA,2920452
2905,MANTENA,MG,3139607
2906,MANTENÓPOLIS,ES,3203304
2907,MAQUINÉ,RS,4311775
2908,MAR DE ESPANHA,MG,3139805
2909,MAR VERMELHO,AL,2704906
2910,MARA ROSA,GO,5212808
2911,MARAÃ,AM,1302801
2912,MARABÁ,PA,1504208
2913,MARABÁ PAULISTA,SP,3528700
2914,MARACAÇUMÉ,MA,2106326
2915,MARACAÍ,SP,3528809
2916,MARACAJÁ,SC,4210407
2917,MARACAJU,MS,5005400
2918,MARACANÃ,PA,1504307
2919,MARACANAÚ,CE,2307650
2920,MARACÁS,BA,2920502
2921,MARAGOGI,AL,2704500
2922,MARAGOGIPE,BA,2920601
2923,MARAIAL,PE,2609204
2924,MARAJÁ DO SENA,MA,2106359
2925,MARANGUAPE,CE,2307700
2926,MARANHÃOZINHO,MA,2106375
2927,MARAPANIM,PA,1504406
2928,MARAPOAMA,SP,3528858
2929,MARATÁ,RS,4311791
2930,MARATAÍZES,ES,3203320
2931,MARAU,RS,4311809
2932,MARAÚ,BA,2920700
2933,MARAVILHA,AL,2704609
2934,MARAVILHA,SC,4210506
2935,MARAVILHAS,MG,3139706
2936,MARCAÇÃO,PB,2509057
2937,MARCELÂNDIA,MT,5105580
2938,MARCELINO RAMOS,RS,4311908
2939,MARCELINO VIEIRA,RN,2407302
2940,MARCIONÍLIO SOUZA,BA,2920809
2941,MARCO,CE,2307809
2942,MARCOLÂNDIA,PI,2205953
2943,MARCOS PARENTE,PI,2206001
2944,MARECHAL CÂNDIDO RONDON,PR,4114609
2945,MARECHAL DEODORO,AL,2704708
2946,MARECHAL FLORIANO,ES,3203346
2947,MARECHAL THAUMATURGO,AC,1200351
2948,MAREMA,SC,4210555
2949,MARI,PB,2509107
2950,MARIA DA FÉ,MG,3139904
2951,MARIA HELENA,PR,4114708
2952,MARIALVA,PR,4114807
2953,MARIANA,MG,3140001
2954,MARIANA PIMENTEL,RS,4311981
2955,MARIANO MORO,RS,4312005
2956,MARIANÓPOLIS DO TOCANTINS,TO,1712504
2957,MARIÁPOLIS,SP,3528908
2958,MARIBONDO,AL,2704807
2959,MARICÁ,RJ,3302700
2960,MARILAC,MG,3140100
2961,MARILÂNDIA,ES,3203353
2962,MARILÂNDIA DO SUL,PR,4114906
2963,MARILENA,PR,4115002
2964,MARÍLIA,SP,3529005
2965,MARILUZ,PR,4115101
2966,MARINGÁ,PR,4115200
2967,MARINÓPOLIS,SP,3529104
2968,MÁRIO CAMPOS,MG,3140159
2969,MARIÓPOLIS,PR,4115309
2970,MARIPÁ,PR,4115358
2971,MARIPÁ DE MINAS,MG,3140209
2972,MARITUBA,PA,1504422
2973,MARIZÓPOLIS,PB,2509156
2974,MARLIÉRIA,MG,3140308
2975,MARMELEIRO,PR,4115408
2976,MARMELÓPOLIS,MG,3140407
2977,MARQUES DE SOUZA,RS,4312054
2978,MARQUINHO,PR,4115457
2979,MARTINHO CAMPOS,MG,3140506
2980,MARTINÓPOLE,CE,2307908
2981,MARTINÓPOLIS,SP,3529203
2982,MARTINS,RN,2407401
2983,MARTINS SOARES,MG,3140530
2984,MARUIM,SE,2804003
2985,MARUMBI,PR,4115507
2986,MARZAGÃO,GO,5212907
2987,MASCOTE,BA,2920908
2988,MASSAPÊ,CE,2308005
2989,MASSAPÊ DO PIAUÍ,PI,2206050
2990,MASSARANDUBA,PB,2509206
2991,MASSARANDUBA,SC,4210605
2992,MATA,RS,4312104
2993,MATA DE SÃO JOÃO,BA,2921005
2994,MATA GRANDE,AL,2705002
2995,MATA ROMA,MA,2106409
2996,MATA VERDE,MG,3140555
2997,MATÃO,SP,3529302
2998,MATARACA,PB,2509305
2999,MATEIROS,TO,1712702
3000,MATELÂNDIA,PR,4115606
3001,MATERLÂNDIA,MG,3140605
3002,MATEUS LEME,MG,3140704
3003,MATHIAS LOBATO,MG,3171501
3004,MATIAS BARBOSA,MG,3140803
3005,MATIAS CARDOSO,MG,3140852
3006,MATIAS OLÍMPIO,PI,2206100
3007,MATINA,BA,2921054
3008,MATINHA,MA,2106508
3009,MATINHAS,PB,2509339
3010,MATINHOS,PR,4115705
3011,MATIPÓ,MG,3140902
3012,MATO CASTELHANO,RS,4312138
3013,MATO GROSSO,PB,2509370
3014,MATO LEITÃO,RS,4312153
3015,MATO QUEIMADO,RS,4312179
3016,MATO RICO,PR,4115739
3017,MATO VERDE,MG,3141009
3018,MATÕES,MA,2106607
3019,MATÕES DO NORTE,MA,2106631
3020,MATOS COSTA,SC,4210704
3021,MATOZINHOS,MG,3141108
3022,MATRINCHÃ,GO,5212956
3023,MATRIZ DE CAMARAGIBE,AL,2705101
3024,MATUPÁ,MT,5105606
3025,MATURÉIA,PB,2509396
3026,MATUTINA,MG,3141207
3027,MAUÁ,SP,3529401
3028,MAUÁ DA SERRA,PR,4115754
3029,MAUÉS,AM,1302900
3030,MAURILÂNDIA,GO,5213004
3031,MAURILÂNDIA DO TOCANTINS,TO,1712801
3032,MAURITI,CE,2308104
3033,MAXARANGUAPE,RN,2407500
3034,MAXIMILIANO DE ALMEIDA,RS,4312203
3035,MAZAGÃO,AP,1600402
3036,MEDEIROS,MG,3141306
3037,MEDEIROS NETO,BA,2921104
3038,MEDIANEIRA,PR,4115804
3039,MEDICILÂNDIA,PA,1504455
3040,MEDINA,MG,3141405
3041,MELEIRO,SC,4210803
3042,MELGAÇO,PA,1504505
3043,MENDES,RJ,3302809
3044,MENDES PIMENTEL,MG,3141504
3045,MENDONÇA,SP,3529500
3046,MERCEDES,PR,4115853
3047,MERCÊS,MG,3141603
3048,MERIDIANO,SP,3529609
3049,MERUOCA,CE,2308203
3050,MESÓPOLIS,SP,3529658
3051,MESQUITA,MG,3141702
3052,MESQUITA,RJ,3302858
3053,MESSIAS,AL,2705200
3054,MESSIAS TARGINO,RN,2407609
3055,MIGUEL ALVES,PI,2206209
3056,MIGUEL CALMON,BA,2921203
3057,MIGUEL LEÃO,PI,2206308
3058,MIGUEL PEREIRA,RJ,3302908
3059,MIGUELÓPOLIS,SP,3529708
3060,MILAGRES,CE,2308302
3061,MILAGRES,BA,2921302
3062,MILAGRES DO MARANHÃO,MA,2106672
3063,MILHÃ,CE,2308351
3064,MILTON BRANDÃO,PI,2206357
3065,MIMOSO DE GOIÁS,GO,5213053
3066,MIMOSO DO SUL,ES,3203403
3067,MINAÇU,GO,5213087
3068,MINADOR DO NEGRÃO,AL,2705309
3069,MINAS DO LEÃO,RS,4312252
3070,MINAS NOVAS,MG,3141801
3071,MINDURI,MG,3141900
3072,MINEIROS,GO,5213103
3073,MINEIROS DO TIETÊ,SP,3529807
3074,MINISTRO ANDREAZZA,RO,1101203
3075,MIRA ESTRELA,SP,3530003
3076,MIRABELA,MG,3142007
3077,MIRACATU,SP,3529906
3078,MIRACEMA,RJ,3303005
3079,MIRACEMA DO TOCANTINS,TO,1713205
3080,MIRADOR,PR,4115903
3081,MIRADOR,MA,2106706
3082,MIRADOURO,MG,3142106
3083,MIRAGUAÍ,RS,4312302
3084,MIRAÍ,MG,3142205
3085,MIRAÍMA,CE,2308377
3086,MIRANDA,MS,5005608
3087,MIRANDA DO NORTE,MA,2106755
3088,MIRANDIBA,PE,2609303
3089,MIRANDÓPOLIS,SP,3530102
3090,MIRANGABA,BA,2921401
3091,MIRANORTE,TO,1713304
3092,MIRANTE,BA,2921450
3093,MIRANTE DA SERRA,RO,1101302
3094,MIRANTE DO PARANAPANEMA,SP,3530201
3095,MIRASELVA,PR,4116000
3096,MIRASSOL,SP,3530300
3097,MIRASSOL D OESTE,MT,5105622
3098,MIRASSOLÂNDIA,SP,3530409
3099,MIRAVÂNIA,MG,3142254
3100,MIRIM DOCE,SC,4210852
3101,MIRINZAL,MA,2106805
3102,MISSAL,PR,4116059
3103,MISSÃO VELHA,CE,2308401
3104,MOCAJUBA,PA,1504604
3105,MOCOCA,SP,3530508
3106,MODELO,SC,4210902
3107,MOEDA,MG,3142304
3108,MOEMA,MG,3142403
3109,MOGEIRO,PB,2509404
3110,MOGI DAS CRUZES,SP,3530607
3111,MOGI GUAÇU,SP,3530706
3112,MOIPORÁ,GO,5213400
3113,MOITA BONITA,SE,2804102
3114,MOJI MIRIM,SP,3530805
3115,MOJU,PA,1504703
3116,MOMBAÇA,CE,2308500
3117,MOMBUCA,SP,3530904
3118,MONÇÃO,MA,2106904
3119,MONÇÕES,SP,3531001
3120,MONDAÍ,SC,4211009
3121,MONGAGUÁ,SP,3531100
3122,MONJOLOS,MG,3142502
3123,MONSENHOR GIL,PI,2206407
3124,MONSENHOR HIPÓLITO,PI,2206506
3125,MONSENHOR PAULO,MG,3142601
3126,MONSENHOR TABOSA,CE,2308609
3127,MONTADAS,PB,2509503
3128,MONTALVÂNIA,MG,3142700
3129,MONTANHA,ES,3203502
3130,MONTANHAS,RN,2407708
3131,MONTAURI,RS,4312351
3132,MONTE ALEGRE,PA,1504802
3133,MONTE ALEGRE,RN,2407807
3134,MONTE ALEGRE DE GOIÁS,GO,5213509
3135,MONTE ALEGRE DE MINAS,MG,3142809
3136,MONTE ALEGRE DE SERGIPE,SE,2804201
3137,MONTE ALEGRE DO PIAUÍ,PI,2206605
3138,MONTE ALEGRE DO SUL,SP,3531209
3139,MONTE ALEGRE DOS CAMPOS,RS,4312377
3140,MONTE ALTO,SP,3531308
3141,MONTE APRAZÍVEL,SP,3531407
3142,MONTE AZUL,MG,3142908
3143,MONTE AZUL PAULISTA,SP,3531506
3144,MONTE BELO,MG,3143005
3145,MONTE BELO DO SUL,RS,4312385
3146,MONTE CARLO,SC,4211058
3147,MONTE CARMELO,MG,3143104
3148,MONTE CASTELO,SP,3531605
3149,MONTE CASTELO,SC,4211108
3150,MONTE DAS GAMELEIRAS,RN,2407906
3151,MONTE DO CARMO,TO,1713601
3152,MONTE FORMOSO,MG,3143153
3153,MONTE HOREBE,PB,2509602
3154,MONTE MOR,SP,3531803
3155,MONTE NEGRO,RO,1101401
3156,MONTE SANTO,BA,2921500
3157,MONTE SANTO DE MINAS,MG,3143203
3158,MONTE SANTO DO TOCANTINS,TO,1713700
3159,MONTE SIÃO,MG,3143401
3160,MONTEIRO,PB,2509701
3161,MONTEIRO LOBATO,SP,3531704
3162,MONTEIRÓPOLIS,AL,2705408
3163,MONTENEGRO,RS,4312401
3164,MONTES ALTOS,MA,2107001
3165,MONTES CLAROS,MG,3143302
3166,MONTES CLAROS DE GOIÁS,GO,5213707
3167,MONTEZUMA,MG,3143450
3168,MONTIVIDIU,GO,5213756
3169,MONTIVIDIU DO NORTE,GO,5213772
3170,MORADA NOVA,CE,2308708
3171,MORADA NOVA DE MINAS,MG,3143500
3172,MORAÚJO,CE,2308807
3173,MOREILÂNDIA,PE,2614303
3174,MOREIRA SALES,PR,4116109
3175,MORENO,PE,2609402
3176,MORMAÇO,RS,4312427
3177,MORPARÁ,BA,2921609
3178,MORRETES,PR,4116208
3179,MORRINHOS,CE,2308906
3180,MORRINHOS,GO,5213806
3181,MORRINHOS DO SUL,RS,4312443
3182,MORRO AGUDO,SP,3531902
3183,MORRO AGUDO DE GOIÁS,GO,5213855
3184,MORRO CABEÇA NO TEMPO,PI,2206654
3185,MORRO DA FUMAÇA,SC,4211207
3186,MORRO DA GARÇA,MG,3143609
3187,MORRO DO CHAPÉU,BA,2921708
3188,MORRO DO CHAPÉU DO PIAUÍ,PI,2206670
3189,MORRO DO PILAR,MG,3143708
3190,MORRO GRANDE,SC,4211256
3191,MORRO REDONDO,RS,4312450
3192,MORRO REUTER,RS,4312476
3193,MORROS,MA,2107100
3194,MORTUGABA,BA,2921807
3195,MORUNGABA,SP,3532009
3196,MOSSÂMEDES,GO,5213905
3197,MOSSORÓ,RN,2408003
3198,MOSTARDAS,RS,4312500
3199,MOTUCA,SP,3532058
3200,MOZARLÂNDIA,GO,5214002
3201,MUANÁ,PA,1504901
3202,MUCAJAÍ,RR,1400308
3203,MUCAMBO,CE,2309003
3204,MUCUGÊ,BA,2921906
3205,MUÇUM,RS,4312609
3206,MUCURI,BA,2922003
3207,MUCURICI,ES,3203601
3208,MUITOS CAPÕES,RS,4312617
3209,MULITERNO,RS,4312625
3210,MULUNGU,CE,2309102
3211,MULUNGU,PB,2509800
3212,MULUNGU DO MORRO,BA,2922052
3213,MUNDO NOVO,MS,5005681
3214,MUNDO NOVO,GO,5214051
3215,MUNDO NOVO,BA,2922102
3216,MUNHOZ,MG,3143807
3217,MUNHOZ DE MELO,PR,4116307
3218,MUNIZ FERREIRA,BA,2922201
3219,MUNIZ FREIRE,ES,3203700
3220,MUQUÉM DE SÃO FRANCISCO,BA,2922250
3221,MUQUI,ES,3203809
3222,MURIAÉ,MG,3143906
3223,MURIBECA,SE,2804300
3224,MURICI,AL,2705507
3225,MURICI DOS PORTELAS,PI,2206696
3226,MURICILÂNDIA,TO,1713957
3227,MURITIBA,BA,2922300
3228,MURUTINGA DO SUL,SP,3532108
3229,MUTUÍPE,BA,2922409
3230,MUTUM,MG,3144003
3231,MUTUNÓPOLIS,GO,5214101
3232,MUZAMBINHO,MG,3144102
3233,NACIP RAYDAN,MG,3144201
3234,NANTES,SP,3532157
3235,NANUQUE,MG,3144300
3236,NÃO-ME-TOQUE,RS,4312658
3237,NAQUE,MG,3144359
3238,NARANDIBA,SP,3532207
3239,NATAL,RN,2408102
3240,NATALÂNDIA,MG,3144375
3241,NATÉRCIA,MG,3144409
3242,NATIVIDADE,TO,1714203
3243,NATIVIDADE,RJ,3303104
3244,NATIVIDADE DA SERRA,SP,3532306
3245,NATUBA,PB,2509909
3246,NAVEGANTES,SC,4211306
3247,NAVIRAÍ,MS,5005707
3248,NAZARÉ,BA,2922508
3249,NAZARÉ,TO,1714302
3250,NAZARÉ DA MATA,PE,2609501
3251,NAZARÉ DO PIAUÍ,PI,2206704
3252,NAZARÉ PAULISTA,SP,3532405
3253,NAZARENO,MG,3144508
3254,NAZAREZINHO,PB,2510006
3255,NAZÁRIO,GO,5214408
3256,NEÓPOLIS,SE,2804409
3257,NEPOMUCENO,MG,3144607
3258,NERÓPOLIS,GO,5214507
3259,NEVES PAULISTA,SP,3532504
3260,NHAMUNDÁ,AM,1303007
3261,NHANDEARA,SP,3532603
3262,NICOLAU VERGUEIRO,RS,4312674
3263,NILO PEÇANHA,BA,2922607
3264,NILÓPOLIS,RJ,3303203
3265,NINA RODRIGUES,MA,2107209
3266,NINHEIRA,MG,3144656
3267,NIOAQUE,MS,5005806
3268,NIPOÃ,SP,3532702
3269,NIQUELÂNDIA,GO,5214606
3270,NÍSIA FLORESTA,RN,2408201
3271,NITERÓI,RJ,3303302
3272,NOBRES,MT,5105903
3273,NONOAI,RS,4312708
3274,NORDESTINA,BA,2922656
3275,NORMANDIA,RR,1400407
3276,NORTELÂNDIA,MT,5106000
3277,NOSSA SENHORA APARECIDA,SE,2804458
3278,NOSSA SENHORA DA GLÓRIA,SE,2804508
3279,NOSSA SENHORA DAS DORES,SE,2804607
3280,NOSSA SENHORA DAS GRAÇAS,PR,4116406
3281,NOSSA SENHORA DE LOURDES,SE,2804706
3282,NOSSA SENHORA DE NAZARÉ,PI,2206753
3283,NOSSA SENHORA DO LIVRAMENTO,MT,5106109
3284,NOSSA SENHORA DO SOCORRO,SE,2804805
3285,NOSSA SENHORA DOS REMÉDIOS,PI,2206803
3286,NOVA ALIANÇA,SP,3532801
3287,NOVA ALIANÇA DO IVAÍ,PR,4116505
3288,NOVA ALVORADA,RS,4312757
3289,NOVA ALVORADA DO SUL,MS,5006002
3290,NOVA AMÉRICA,GO,5214705
3291,NOVA AMÉRICA DA COLINA,PR,4116604
3292,NOVA ANDRADINA,MS,5006200
3293,NOVA ARAÇÁ,RS,4312807
3294,NOVA AURORA,PR,4116703
3295,NOVA AURORA,GO,5214804
3296,NOVA BANDEIRANTES,MT,5106158
3297,NOVA BASSANO,RS,4312906
3298,NOVA BELÉM,MG,3144672
3299,NOVA BOA VISTA,RS,4312955
3300,NOVA BRASILÂNDIA,MT,5106208
3301,NOVA BRASILÂNDIA D OESTE,RO,1100148
3302,NOVA BRÉSCIA,RS,4313003
3303,NOVA CAMPINA,SP,3532827
3304,NOVA CANAÃ,BA,2922706
3305,NOVA CANAÃ DO NORTE,MT,5106216
3306,NOVA CANAÃ PAULISTA,SP,3532843
3307,NOVA CANDELÁRIA,RS,4313011
3308,NOVA CANTU,PR,4116802
3309,NOVA CASTILHO,SP,3532868
3310,NOVA COLINAS,MA,2107258
3311,NOVA CRIXÁS,GO,5214838
3312,NOVA CRUZ,RN,2408300
3313,NOVA ERA,MG,3144706
3314,NOVA ERECHIM,SC,4211405
3315,NOVA ESPERANÇA,PR,4116901
3316,NOVA ESPERANÇA DO PIRIÁ,PA,1504950
3317,NOVA ESPERANÇA DO SUDOESTE,PR,4116950
3318,NOVA ESPERANÇA DO SUL,RS,4313037
3319,NOVA EUROPA,SP,3532900
3320,NOVA FÁTIMA,BA,2922730
3321,NOVA FÁTIMA,PR,4117008
3322,NOVA FLORESTA,PB,2510105
3323,NOVA FRIBURGO,RJ,3303401
3324,NOVA GLÓRIA,GO,5214861
3325,NOVA GRANADA,SP,3533007
3326,NOVA GUARITA,MT,5108808
3327,NOVA GUATAPORANGA,SP,3533106
3328,NOVA HARTZ,RS,4313060
3329,NOVA IBIÁ,BA,2922755
3330,NOVA IGUAÇU,RJ,3303500
3331,NOVA IGUAÇU DE GOIÁS,GO,5214879
3332,NOVA INDEPENDÊNCIA,SP,3533205
3333,NOVA IORQUE,MA,2107308
3334,NOVA IPIXUNA,PA,1504976
3335,NOVA ITABERABA,SC,4211454
3336,NOVA ITARANA,BA,2922805
3337,NOVA LACERDA,MT,5106182
3338,NOVA LARANJEIRAS,PR,4117057
3339,NOVA LIMA,MG,3144805
3340,NOVA LONDRINA,PR,4117107
3341,NOVA LUZITÂNIA,SP,3533304
3342,NOVA MAMORÉ,RO,1100338
3343,NOVA MARILÂNDIA,MT,5108857
3344,NOVA MARINGÁ,MT,5108907
3345,NOVA MÓDICA,MG,3144904
3346,NOVA MONTE VERDE,MT,5108956
3347,NOVA MUTUM,MT,5106224
3348,NOVA NAZARÉ,MT,5106174
3349,NOVA ODESSA,SP,3533403
3350,NOVA OLÍMPIA,MT,5106232
3351,NOVA OLÍMPIA,PR,4117206
3352,NOVA OLINDA,CE,2309201
3353,NOVA OLINDA,PB,2510204
3354,NOVA OLINDA,TO,1714880
3355,NOVA OLINDA DO MARANHÃO,MA,2107357
3356,NOVA OLINDA DO NORTE,AM,1303106
3357,NOVA PÁDUA,RS,4313086
3358,NOVA PALMA,RS,4313102
3359,NOVA PALMEIRA,PB,2510303
3360,NOVA PETRÓPOLIS,RS,4313201
3361,NOVA PONTE,MG,3145000
3362,NOVA PORTEIRINHA,MG,3145059
3363,NOVA PRATA,RS,4313300
3364,NOVA PRATA DO IGUAÇU,PR,4117255
3365,NOVA RAMADA,RS,4313334
3366,NOVA REDENÇÃO,BA,2922854
3367,NOVA RESENDE,MG,3145109
3368,NOVA ROMA,GO,5214903
3369,NOVA ROMA DO SUL,RS,4313359
3370,NOVA ROSALÂNDIA,TO,1715002
3371,NOVA RUSSAS,CE,2309300
3372,NOVA SANTA BÁRBARA,PR,4117214
3373,NOVA SANTA HELENA,MT,5106190
3374,NOVA SANTA RITA,PI,2207959
3375,NOVA SANTA RITA,RS,4313375
3376,NOVA SANTA ROSA,PR,4117222
3377,NOVA SERRANA,MG,3145208
3378,NOVA SOURE,BA,2922904
3379,NOVA TEBAS,PR,4117271
3380,NOVA TIMBOTEUA,PA,1505007
3381,NOVA TRENTO,SC,4211504
3382,NOVA UBIRATÃ,MT,5106240
3383,NOVA UNIÃO,MG,3136603
3384,NOVA UNIÃO,RO,1101435
3385,NOVA VENÉCIA,ES,3203908
3386,NOVA VENEZA,GO,5215009
3387,NOVA VENEZA,SC,4211603
3388,NOVA VIÇOSA,BA,2923001
3389,NOVA XAVANTINA,MT,5106257
3390,NOVAIS,SP,3533254
3391,NOVO ACORDO,TO,1715101
3392,NOVO AIRÃO,AM,1303205
3393,NOVO ALEGRE,TO,1715150
3394,NOVO ARIPUANÃ,AM,1303304
3395,NOVO BARREIRO,RS,4313490
3396,NOVO BRASIL,GO,5215207
3397,NOVO CABRAIS,RS,4313391
3398,NOVO CRUZEIRO,MG,3145307
3399,NOVO GAMA,GO,5215231
3400,NOVO HAMBURGO,RS,4313409
3401,NOVO HORIZONTE,SP,3533502
3402,NOVO HORIZONTE,SC,4211652
3403,NOVO HORIZONTE,BA,2923035
3404,NOVO HORIZONTE DO NORTE,MT,5106273
3405,NOVO HORIZONTE DO OESTE,RO,1100502
3406,NOVO HORIZONTE DO SUL,MS,5006259
3407,NOVO ITACOLOMI,PR,4117297
3408,NOVO JARDIM,TO,1715259
3409,NOVO LINO,AL,2705606
3410,NOVO MACHADO,RS,4313425
3411,NOVO MUNDO,MT,5106265
3412,NOVO ORIENTE,CE,2309409
3413,NOVO ORIENTE DE MINAS,MG,3145356
3414,NOVO ORIENTE DO PIAUÍ,PI,2206902
3415,NOVO PLANALTO,GO,5215256
3416,NOVO PROGRESSO,PA,1505031
3417,NOVO REPARTIMENTO,PA,1505064
3418,NOVO SANTO ANTÔNIO,MT,5106315
3419,NOVO SANTO ANTÔNIO,PI,2206951
3420,NOVO SÃO JOAQUIM,MT,5106281
3421,NOVO TIRADENTES,RS,4313441
3422,NOVO TRIUNFO,BA,2923050
3423,NOVO XINGU,RS,4313466
3424,NOVORIZONTE,MG,3145372
3425,NUPORANGA,SP,3533601
3426,ÓBIDOS,PA,1505106
3427,OCARA,CE,2309458
3428,OCAUÇU,SP,3533700
3429,OEIRAS,PI,2207009
3430,OEIRAS DO PARÁ,PA,1505205
3431,OIAPOQUE,AP,1600501
3432,OLARIA,MG,3145406
3433,ÓLEO,SP,3533809
3434,OLHO-D ÁGUA DO BORGES,RN,2408409
3435,OLHO D ÁGUA,PB,2510402
3436,OLHO D ÁGUA DAS CUNHÃS,MA,2107407
3437,OLHO D ÁGUA DAS FLORES,AL,2705705
3438,OLHO D ÁGUA DO CASADO,AL,2705804
3439,OLHO D ÁGUA DO PIAUÍ,PI,2207108
3440,OLHO D ÁGUA GRANDE,AL,2705903
3441,OLHOS-D ÁGUA,MG,3145455
3442,OLÍMPIA,SP,3533908
3443,OLÍMPIO NORONHA,MG,3145505
3444,OLINDA,PE,2609600
3445,OLINDA NOVA DO MARANHÃO,MA,2107456
3446,OLINDINA,BA,2923100
3447,OLIVEDOS,PB,2510501
3448,OLIVEIRA,MG,3145604
3449,OLIVEIRA DE FÁTIMA,TO,1715507
3450,OLIVEIRA DOS BREJINHOS,BA,2923209
3451,OLIVEIRA FORTES,MG,3145703
3452,OLIVENÇA,AL,2706000
3453,ONÇA DE PITANGUI,MG,3145802
3454,ONDA VERDE,SP,3534005
3455,ORATÓRIOS,MG,3145851
3456,ORIENTE,SP,3534104
3457,ORINDIÚVA,SP,3534203
3458,ORIXIMINÁ,PA,1505304
3459,ORIZÂNIA,MG,3145877
3460,ORIZONA,GO,5215306
3461,ORLÂNDIA,SP,3534302
3462,ORLEANS,SC,4211702
3463,OROBÓ,PE,2609709
3464,OROCÓ,PE,2609808
3465,ORÓS,CE,2309508
3466,ORTIGUEIRA,PR,4117305
3467,OSASCO,SP,3534401
3468,OSCAR BRESSANE,SP,3534500
3469,OSÓRIO,RS,4313508
3470,OSVALDO CRUZ,SP,3534609
3471,OTACÍLIO COSTA,SC,4211751
3472,OURÉM,PA,1505403
3473,OURIÇANGAS,BA,2923308
3474,OURICURI,PE,2609907
